PredictEd Knowledge Map,Version,11,LTM
de,11204,la,mettre,couleur,forest,parte,1803,15,12,1,1
canin,1,de,#,#,#,#,1,0,0,0,0
commanderies,1,templières,#,#,#,#,1,0,0,0,0
laissez,1,tomber,#,#,#,#,1,0,0,0,0
templières,1,une,#,#,#,#,1,0,0,0,0
émigra,1,aux,#,#,#,#,1,0,0,0,0
cool,1,et,#,#,#,#,1,0,0,0,0
pisteraient,1,le,#,#,#,#,1,0,0,0,0
conventuels,1,pour,#,#,#,#,1,0,0,0,0
traînards,1,éventuels,#,#,#,#,1,0,0,0,0
loger,1,les,#,#,#,#,1,0,0,0,0
pourront,1,être,#,#,#,#,1,0,0,0,0
physiothérapiste,1,#,#,#,#,#,0,0,0,0,0
block,1,dude,#,#,#,#,1,0,0,0,0
écuries,1,et,#,#,#,#,1,0,0,0,0
sarre,1,kleinblitterstroff,#,#,#,#,1,0,0,0,0
kleinblitterstroff,1,#,#,#,#,#,0,0,0,0,0
dude,1,que,#,#,#,#,1,0,0,0,0
sean,1,connery,#,#,#,#,1,0,0,0,0
connery,1,lui,#,#,#,#,1,0,0,0,0
réceptionneur,1,#,#,#,#,#,0,0,0,0,0
embryonnaire,1,et,#,#,#,#,1,0,0,0,0
mortalité,1,néonatale,#,#,#,#,1,0,0,0,0
néonatale,1,ou,#,#,#,#,1,0,0,0,0
reaper,1,est,#,#,#,#,1,0,0,0,0
ketchum,1,#,#,#,#,#,0,0,0,0,0
cambridge,1,#,#,#,#,#,0,0,0,0,0
modulations,1,du,#,#,#,#,1,0,0,0,0
rewire,1,en,#,#,#,#,1,0,0,0,0
mulla,1,nasrudin,#,#,#,#,1,0,0,0,0
vibrations,1,des,#,#,#,#,1,0,0,0,0
nasrudin,1,y,#,#,#,#,1,0,0,0,0
jongle,1,à,#,#,#,#,1,0,0,0,0
émergent,1,en,#,#,#,#,1,0,0,0,0
devez,1,déplacer,#,#,#,#,1,0,0,0,0
esclave,1,ou,#,#,#,#,1,0,0,0,0
skaftafell,1,à,#,#,#,#,1,0,0,0,0
reykjavik,1,#,#,#,#,#,0,0,0,0,0
joggling,1,un,#,#,#,#,1,0,0,0,0
nupsstaður,1,#,#,#,#,#,0,0,0,0,0
barchon,1,fut,#,#,#,#,1,0,0,0,0
assiégé,1,dès,#,#,#,#,1,0,0,0,0
и,1,#,#,#,#,#,0,0,0,0,0
я,1,#,#,#,#,#,0,0,0,0,0
ю,1,ou,#,#,#,#,1,0,0,0,0
ь,1,#,#,#,#,#,0,0,0,0,0
малък,1,#,#,#,#,#,0,0,0,0,0
amusant,1,#,#,#,#,#,0,0,0,0,0
chalain,1,lieux,#,#,#,#,1,0,0,0,0
rarahu,1,ou,#,#,#,#,1,0,0,0,0
ardemment,1,désirée,#,#,#,#,1,0,0,0,0
xi°siècle,1,#,#,#,#,#,0,0,0,0,0
bénévole,1,de,#,#,#,#,1,0,0,0,0
conflue,1,avec,#,#,#,#,1,0,0,0,0
cerezuelo,1,#,#,#,#,#,0,0,0,0,0
río,1,de,#,#,#,#,1,0,0,0,0
vega,1,de,#,#,#,#,1,0,0,0,0
cazorla,1,#,#,#,#,#,0,0,0,0,0
greenwich,1,dans,#,#,#,#,1,0,0,0,0
couplée,1,à,#,#,#,#,1,0,0,0,0
collectives,1,sont,#,#,#,#,1,0,0,0,0
générateur,1,électrique,#,#,#,#,1,0,0,0,0
villard,1,de,#,#,#,#,1,0,0,0,0
hamas,1,et,#,#,#,#,1,0,0,0,0
fatah,1,#,#,#,#,#,0,0,0,0,0
laye,1,#,#,#,#,#,0,0,0,0,0
brillèrent,1,à,#,#,#,#,1,0,0,0,0
débouchaient,1,pas,#,#,#,#,1,0,0,0,0
socioculturel,1,#,#,#,#,#,0,0,0,0,0
dignes,1,des,#,#,#,#,1,0,0,0,0
eg,1,#,#,#,#,#,0,0,0,0,0
pythicon,1,»,#,#,#,#,1,0,0,0,0
vamm,1,→,#,#,#,#,1,0,0,0,0
organiserait,1,un,#,#,#,#,1,0,0,0,0
gwenvael,1,#,#,#,#,#,0,0,0,0,0
envel,1,#,#,#,#,#,0,0,0,0,0
anachorète,1,vivant,#,#,#,#,1,0,0,0,0
épigraphique,1,#,#,#,#,#,0,0,0,0,0
cratères,1,sont,#,#,#,#,1,0,0,0,0
trégor,1,#,#,#,#,#,0,0,0,0,0
coat,1,an,#,#,#,#,1,0,0,0,0
noz,1,#,#,#,#,#,0,0,0,0,0
suivraient,1,#,#,#,#,#,0,0,0,0,0
déficience,1,due,#,#,#,#,1,0,0,0,0
affections,1,neuropsychiatriques,#,#,#,#,1,0,0,0,0
neuropsychiatriques,1,sont,#,#,#,#,1,0,0,0,0
berlage,1,et,#,#,#,#,1,0,0,0,0
astrologique,1,dominant,#,#,#,#,1,0,0,0,0
sayid,1,tire,#,#,#,#,1,0,0,0,0
éclose,1,d,#,#,#,#,1,0,0,0,0
lawn,1,#,#,#,#,#,0,0,0,0,0
xxème,1,siècle,#,#,#,#,1,0,0,0,0
É,1,#,#,#,#,#,0,0,0,0,0
présentement,1,pour,#,#,#,#,1,0,0,0,0
plut,1,par,#,#,#,#,1,0,0,0,0
grévistes,1,convergent,#,#,#,#,1,0,0,0,0
newad,1,et,#,#,#,#,1,0,0,0,0
gaieté,1,et,#,#,#,#,1,0,0,0,0
vilain,1,qui,#,#,#,#,1,0,0,0,0
chu,1,#,#,#,#,#,0,0,0,0,0
zac,1,a,#,#,#,#,1,0,0,0,0
astres,1,#,#,#,#,#,0,0,0,0,0
carrossier,1,#,#,#,#,#,0,0,0,0,0
comètes,1,#,#,#,#,#,0,0,0,0,0
immortel,1,#,#,#,#,#,0,0,0,0,0
silent,1,weapons,#,#,#,#,1,0,0,0,0
barages,1,filtrants,#,#,#,#,1,0,0,0,0
filtrants,1,mis,#,#,#,#,1,0,0,0,0
devrez,1,vérifier,#,#,#,#,1,0,0,0,0
weapons,1,for,#,#,#,#,1,0,0,0,0
grossmann,1,#,#,#,#,#,0,0,0,0,0
quiet,1,wars,#,#,#,#,1,0,0,0,0
bastia,1,#,#,#,#,#,0,0,0,0,0
wars,1,fit,#,#,#,#,1,0,0,0,0
désinstaller,1,le,#,#,#,#,1,0,0,0,0
adjonction,1,de,#,#,#,#,1,0,0,0,0
magnésium,1,et,#,#,#,#,1,0,0,0,0
titane,1,#,#,#,#,#,0,0,0,0,0
chantier,1,de,#,#,#,#,1,0,0,0,0
intercity,1,#,#,#,#,#,0,0,0,0,0
nagato,1,#,#,#,#,#,0,0,0,0,0
sofiane,1,choubani,#,#,#,#,1,0,0,0,0
choubani,1,est,#,#,#,#,1,0,0,0,0
vernon,1,est,#,#,#,#,1,0,0,0,0
ephrussi,1,est,#,#,#,#,1,0,0,0,0
velle,1,décide,#,#,#,#,1,0,0,0,0
redoux,1,la,#,#,#,#,1,0,0,0,0
rythm,1,and,#,#,#,#,1,0,0,0,0
tunisienne,1,#,#,#,#,#,0,0,0,0,0
argenteuil,1,#,#,#,#,#,0,0,0,0,0
persistante,1,affirmera,#,#,#,#,1,0,0,0,0
orlok,1,aperçoit,#,#,#,#,1,0,0,0,0
affirmera,1,que,#,#,#,#,1,0,0,0,0
rku,1,#,#,#,#,#,0,0,0,0,0
fascine,1,et,#,#,#,#,1,0,0,0,0
latinisé,1,de,#,#,#,#,1,0,0,0,0
dourdannais,1,s,#,#,#,#,1,0,0,0,0
riggs,1,n,#,#,#,#,1,0,0,0,0
ferreux,1,#,#,#,#,#,0,0,0,0,0
imposables,1,#,#,#,#,#,0,0,0,0,0
revendication,1,sur,#,#,#,#,1,0,0,0,0
ebenezer,1,le,#,#,#,#,1,0,0,0,0
réfléchissant,1,qui,#,#,#,#,1,0,0,0,0
privilégie,1,le,#,#,#,#,1,0,0,0,0
jungienne,1,#,#,#,#,#,0,0,0,0,0
lisibles,1,à,#,#,#,#,1,0,0,0,0
nichola,1,comprehensive,#,#,#,#,1,0,0,0,0
comprehensive,1,school,#,#,#,#,1,0,0,0,0
inondant,1,les,#,#,#,#,1,0,0,0,0
stegostomatidae,1,et,#,#,#,#,1,0,0,0,0
imposées,1,par,#,#,#,#,1,0,0,0,0
stegostoma,1,#,#,#,#,#,0,0,0,0,0
abruzzi,1,exige,#,#,#,#,1,0,0,0,0
newsletter,1,#,#,#,#,#,0,0,0,0,0
medellín,1,élu,#,#,#,#,1,0,0,0,0
braquages,1,#,#,#,#,#,0,0,0,0,0
maternelles,1,proviendrait,#,#,#,#,1,0,0,0,0
fibonacci,1,#,#,#,#,#,0,0,0,0,0
bilirubinémie,1,est,#,#,#,#,1,0,0,0,0
informés,1,de,#,#,#,#,1,0,0,0,0
banqueroute,1,d,#,#,#,#,1,0,0,0,0
messes,1,du,#,#,#,#,1,0,0,0,0
cabaret,1,#,#,#,#,#,0,0,0,0,0
drogue,1,#,#,#,#,#,0,0,0,0,0
dušan,1,serait,#,#,#,#,1,0,0,0,0
prières,1,du,#,#,#,#,1,0,0,0,0
tourah,1,#,#,#,#,#,0,0,0,0,0
sutil,1,renverse,#,#,#,#,1,0,0,0,0
paléologue,1,#,#,#,#,#,0,0,0,0,0
renverse,1,plusieurs,#,#,#,#,1,0,0,0,0
attirés,1,par,#,#,#,#,1,0,0,0,0
mécaniciens,1,alors,#,#,#,#,1,0,0,0,0
plantée,1,de,#,#,#,#,1,0,0,0,0
cataboliser,1,#,#,#,#,#,0,0,0,0,0
dormira,1,avec,#,#,#,#,1,0,0,0,0
praise,1,house,#,#,#,#,1,0,0,0,0
théàtre,1,#,#,#,#,#,0,0,0,0,0
eurydice,1,#,#,#,#,#,0,0,0,0,0
louange,1,#,#,#,#,#,0,0,0,0,0
renforcée,1,par,#,#,#,#,1,0,0,0,0
braqueur,1,et,#,#,#,#,1,0,0,0,0
micaëla,1,#,#,#,#,#,0,0,0,0,0
forgeront,1,son,#,#,#,#,1,0,0,0,0
déjanire,1,#,#,#,#,#,0,0,0,0,0
droy,1,#,#,#,#,#,0,0,0,0,0
lucy,1,southworth,#,#,#,#,1,0,0,0,0
southworth,1,#,#,#,#,#,0,0,0,0,0
stovall,1,sur,#,#,#,#,1,0,0,0,0
chercheuse,1,en,#,#,#,#,1,0,0,0,0
riposte,1,#,#,#,#,#,0,0,0,0,0
traviata,1,#,#,#,#,#,0,0,0,0,0
subdivisée,1,en,#,#,#,#,1,0,0,0,0
droz,1,#,#,#,#,#,0,0,0,0,0
gear,1,#,#,#,#,#,0,0,0,0,0
rabier,1,des,#,#,#,#,1,0,0,0,0
« renouveau,1,du,#,#,#,#,1,0,0,0,0
chavez,1,tout,#,#,#,#,1,0,0,0,0
métro »,1,lancé,#,#,#,#,1,0,0,0,0
mormons,1,dans,#,#,#,#,1,0,0,0,0
netophonix,1,est,#,#,#,#,1,0,0,0,0
sedes,1,#,#,#,#,#,0,0,0,0,0
hippie,1,des,#,#,#,#,1,0,0,0,0
tierce,1,et,#,#,#,#,1,0,0,0,0
lectrices,1,du,#,#,#,#,1,0,0,0,0
carbet,1,de,#,#,#,#,1,0,0,0,0
caraïbe,1,#,#,#,#,#,0,0,0,0,0
tourment,1,d,#,#,#,#,1,0,0,0,0
inopiné,1,de,#,#,#,#,1,0,0,0,0
Écrire,1,la,#,#,#,#,1,0,0,0,0
eladio,1,pérez,#,#,#,#,1,0,0,0,0
vinification,1,en,#,#,#,#,1,0,0,0,0
antillaise,1,#,#,#,#,#,0,0,0,0,0
fabio,1,fognini,#,#,#,#,1,0,0,0,0
apophénie,1,est,#,#,#,#,1,0,0,0,0
altération,1,de,#,#,#,#,1,0,0,0,0
fognini,1,#,#,#,#,#,0,0,0,0,0
effectuèrent,1,de,#,#,#,#,1,0,0,0,0
péripéties,1,retardent,#,#,#,#,1,0,0,0,0
retardent,1,légèrement,#,#,#,#,1,0,0,0,0
banals,1,en,#,#,#,#,1,0,0,0,0
ingrid,1,betancourt,#,#,#,#,1,0,0,0,0
biseauté,1,#,#,#,#,#,0,0,0,0,0
motivés,1,entre,#,#,#,#,1,0,0,0,0
betancourt,1,le,#,#,#,#,1,0,0,0,0
indou,1,ganesha,#,#,#,#,1,0,0,0,0
ganesha,1,#,#,#,#,#,0,0,0,0,0
caudal,1,et,#,#,#,#,1,0,0,0,0
sérioles,1,constituent,#,#,#,#,1,0,0,0,0
recherchées,1,par,#,#,#,#,1,0,0,0,0
dorsal,1,#,#,#,#,#,0,0,0,0,0
tazio,1,nuvolari,#,#,#,#,1,0,0,0,0
virilité,1,jointe,#,#,#,#,1,0,0,0,0
jointe,1,à,#,#,#,#,1,0,0,0,0
complétude,1,#,#,#,#,#,0,0,0,0,0
atteste,1,ses,#,#,#,#,1,0,0,0,0
nuvolari,1,peuvent,#,#,#,#,1,0,0,0,0
combativité,1,#,#,#,#,#,0,0,0,0,0
plurielles,1,#,#,#,#,#,0,0,0,0,0
fissurée,1,de,#,#,#,#,1,0,0,0,0
briggs,1,lors,#,#,#,#,1,0,0,0,0
Élagabal,1,#,#,#,#,#,0,0,0,0,0
déchiffreur,1,potentiel,#,#,#,#,1,0,0,0,0
batiments,1,#,#,#,#,#,0,0,0,0,0
odessa,1,#,#,#,#,#,0,0,0,0,0
marmoutier,1,raconte,#,#,#,#,1,0,0,0,0
advienne,1,un,#,#,#,#,1,0,0,0,0
déchiffrant,1,un,#,#,#,#,1,0,0,0,0
daiba,1,décide,#,#,#,#,1,0,0,0,0
traitée,1,par,#,#,#,#,1,0,0,0,0
mondio,1,#,#,#,#,#,0,0,0,0,0
he,1,et,#,#,#,#,1,0,0,0,0
exécutés,1,#,#,#,#,#,0,0,0,0,0
tendineux,1,#,#,#,#,#,0,0,0,0,0
conjoncture,1,#,#,#,#,#,0,0,0,0,0
montrèrent,1,des,#,#,#,#,1,0,0,0,0
rétractable,1,logé,#,#,#,#,1,0,0,0,0
erra,1,a,#,#,#,#,1,0,0,0,0
truqués,1,#,#,#,#,#,0,0,0,0,0
arsenal,1,connaît,#,#,#,#,1,0,0,0,0
trappe,1,d,#,#,#,#,1,0,0,0,0
tomás,1,guardia,#,#,#,#,1,0,0,0,0
cabochiens,1,#,#,#,#,#,0,0,0,0,0
boucher,1,simon,#,#,#,#,1,0,0,0,0
santiniketan,1,et,#,#,#,#,1,0,0,0,0
caboche,1,#,#,#,#,#,0,0,0,0,0
régner,1,la,#,#,#,#,1,0,0,0,0
wyatt,1,arrive,#,#,#,#,1,0,0,0,0
défier,1,leur,#,#,#,#,1,0,0,0,0
stalingrad,1,#,#,#,#,#,0,0,0,0,0
amritsar,1,avant,#,#,#,#,1,0,0,0,0
vitaa,1,#,#,#,#,#,0,0,0,0,0
montedison,1,dirigée,#,#,#,#,1,0,0,0,0
wiking,1,est,#,#,#,#,1,0,0,0,0
parodié,1,par,#,#,#,#,1,0,0,0,0
manych,1,#,#,#,#,#,0,0,0,0,0
jetée,1,dans,#,#,#,#,1,0,0,0,0
fatal,1,bazooka,#,#,#,#,1,0,0,0,0
valerio,1,de,#,#,#,#,1,0,0,0,0
bazooka,1,#,#,#,#,#,0,0,0,0,0
michaël,1,youn,#,#,#,#,1,0,0,0,0
eni,1,d,#,#,#,#,1,0,0,0,0
cefis,1,#,#,#,#,#,0,0,0,0,0
youn,1,#,#,#,#,#,0,0,0,0,0
restèrent,1,à,#,#,#,#,1,0,0,0,0
débarquer,1,sur,#,#,#,#,1,0,0,0,0
beauport,1,#,#,#,#,#,0,0,0,0,0
dalhousie,1,#,#,#,#,#,0,0,0,0,0
hyacinthe,1,thiandoum,#,#,#,#,1,0,0,0,0
thiandoum,1,succession,#,#,#,#,1,0,0,0,0
tambours,1,fut,#,#,#,#,1,0,0,0,0
guardia,1,prend,#,#,#,#,1,0,0,0,0
muscarinique,1,est,#,#,#,#,1,0,0,0,0
métabotropique,1,#,#,#,#,#,0,0,0,0,0
parus,1,chez,#,#,#,#,1,0,0,0,0
tulle,1,#,#,#,#,#,0,0,0,0,0
arovell,1,#,#,#,#,#,0,0,0,0,0
ionique,1,#,#,#,#,#,0,0,0,0,0
allie,1,essayant,#,#,#,#,1,0,0,0,0
essayant,1,de,#,#,#,#,1,0,0,0,0
ellen,1,retourne,#,#,#,#,1,0,0,0,0
synthétiser,1,une,#,#,#,#,1,0,0,0,0
suresnes,1,boulevard,#,#,#,#,1,0,0,0,0
macpherson,1,qui,#,#,#,#,1,0,0,0,0
neurone,1,#,#,#,#,#,0,0,0,0,0
mélodie,1,est,#,#,#,#,1,0,0,0,0
croche,1,double,#,#,#,#,1,0,0,0,0
ghost,1,in,#,#,#,#,1,0,0,0,0
schubert,1,de,#,#,#,#,1,0,0,0,0
manifestant,1,les,#,#,#,#,1,0,0,0,0
autoritaires,1,que,#,#,#,#,1,0,0,0,0
diêm,1,#,#,#,#,#,0,0,0,0,0
écarté,1,à,#,#,#,#,1,0,0,0,0
bloques,1,#,#,#,#,#,0,0,0,0,0
contrats,1,du,#,#,#,#,1,0,0,0,0
sellier,1,près,#,#,#,#,1,0,0,0,0
théologiques,1,#,#,#,#,#,0,0,0,0,0
normands,1,et,#,#,#,#,1,0,0,0,0
ky,1,et,#,#,#,#,1,0,0,0,0
chanh,1,thi,#,#,#,#,1,0,0,0,0
thi,1,#,#,#,#,#,0,0,0,0,0
médiévaux,1,tudor,#,#,#,#,1,0,0,0,0
tudor,1,et,#,#,#,#,1,0,0,0,0
réformation,1,à,#,#,#,#,1,0,0,0,0
dépendamment,1,de,#,#,#,#,1,0,0,0,0
pradels,1,#,#,#,#,#,0,0,0,0,0
tonne,1,de,#,#,#,#,1,0,0,0,0
powerscourt,1,#,#,#,#,#,0,0,0,0,0
caylus,1,semble,#,#,#,#,1,0,0,0,0
faîte,1,jusqu,#,#,#,#,1,0,0,0,0
échouement,1,qui,#,#,#,#,1,0,0,0,0
parte,1,malvereti,#,#,#,#,1,0,0,0,0
masshoff,1,et,#,#,#,#,1,0,0,0,0
knapp,1,ont,#,#,#,#,1,0,0,0,0
manquée,1,#,#,#,#,#,0,0,0,0,0
malvereti,1,#,#,#,#,#,0,0,0,0,0
journoud,1,#,#,#,#,#,0,0,0,0,0
okret,1,et,#,#,#,#,1,0,0,0,0
trimbourg,1,#,#,#,#,#,0,0,0,0,0
bacille,1,#,#,#,#,#,0,0,0,0,0
confondait,1,parfois,#,#,#,#,1,0,0,0,0
yersinia,1,pseudotuberculosis,#,#,#,#,1,0,0,0,0
phonique,1,à,#,#,#,#,1,0,0,0,0
mercadillo,1,possédaient,#,#,#,#,1,0,0,0,0
pseudotuberculosis,1,#,#,#,#,#,0,0,0,0,0
brabançons,1,sont,#,#,#,#,1,0,0,0,0
ardashir,1,continua,#,#,#,#,1,0,0,0,0
cultes,1,catholique,#,#,#,#,1,0,0,0,0
benottes,1,calibrées,#,#,#,#,1,0,0,0,0
ibañeta,1,#,#,#,#,#,0,0,0,0,0
parthe,1,#,#,#,#,#,0,0,0,0,0
adénites,1,mésentériques,#,#,#,#,1,0,0,0,0
expérimentaux,1,sont,#,#,#,#,1,0,0,0,0
infiltrés,1,par,#,#,#,#,1,0,0,0,0
farrokh,1,p,#,#,#,#,1,0,0,0,0
dépendants,1,de,#,#,#,#,1,0,0,0,0
simulation,1,#,#,#,#,#,0,0,0,0,0
mésentériques,1,#,#,#,#,#,0,0,0,0,0
réformé,1,et,#,#,#,#,1,0,0,0,0
cagnat,1,est,#,#,#,#,1,0,0,0,0
constitutionnelles,1,#,#,#,#,#,0,0,0,0,0
sesa,1,#,#,#,#,#,0,0,0,0,0
shangheili,1,à,#,#,#,#,1,0,0,0,0
homonyme,1,#,#,#,#,#,0,0,0,0,0
salamèche,1,apparait,#,#,#,#,1,0,0,0,0
shu,1,demande,#,#,#,#,1,0,0,0,0
captation,1,de,#,#,#,#,1,0,0,0,0
leichhardt,1,la,#,#,#,#,1,0,0,0,0
arnéguy,1,à,#,#,#,#,1,0,0,0,0
gamecube,1,pokémon,#,#,#,#,1,0,0,0,0
toponyme,1,sanctus,#,#,#,#,1,0,0,0,0
pagnes,1,#,#,#,#,#,0,0,0,0,0
sanctus,1,martinus,#,#,#,#,1,0,0,0,0
patineur,1,artistique,#,#,#,#,1,0,0,0,0
infirmer,1,l,#,#,#,#,1,0,0,0,0
patronymie,1,#,#,#,#,#,0,0,0,0,0
martinus,1,de,#,#,#,#,1,0,0,0,0
cloarec,1,est,#,#,#,#,1,0,0,0,0
aculio,1,est,#,#,#,#,1,0,0,0,0
pensionnaire,1,de,#,#,#,#,1,0,0,0,0
bing,1,crosby,#,#,#,#,1,0,0,0,0
emmener,1,nelly,#,#,#,#,1,0,0,0,0
crosby,1,sont,#,#,#,#,1,0,0,0,0
rhinoceros,1,#,#,#,#,#,0,0,0,0,0
labrador,1,#,#,#,#,#,0,0,0,0,0
mortes,1,ou,#,#,#,#,1,0,0,0,0
raccourcir,1,#,#,#,#,#,0,0,0,0,0
démenti,1,s,#,#,#,#,1,0,0,0,0
agonisante,1,#,#,#,#,#,0,0,0,0,0
battage,1,médiatique,#,#,#,#,1,0,0,0,0
neuves,1,#,#,#,#,#,0,0,0,0,0
tierces,1,vendent,#,#,#,#,1,0,0,0,0
tristement,1,célèbre,#,#,#,#,1,0,0,0,0
hindouisme,1,s,#,#,#,#,1,0,0,0,0
baladeurs,1,de,#,#,#,#,1,0,0,0,0
bélisaire,1,en,#,#,#,#,1,0,0,0,0
unicornis,1,et,#,#,#,#,1,0,0,0,0
gerhard,1,j,#,#,#,#,1,0,0,0,0
bellinger,1,#,#,#,#,#,0,0,0,0,0
encyclopédie,1,des,#,#,#,#,1,0,0,0,0
plu,1,moins,#,#,#,#,1,0,0,0,0
guidés,1,uniquement,#,#,#,#,1,0,0,0,0
java,1,#,#,#,#,#,0,0,0,0,0
logia,1,pluriel,#,#,#,#,1,0,0,0,0
reconquérir,1,ses,#,#,#,#,1,0,0,0,0
sondaicus,1,#,#,#,#,#,0,0,0,0,0
logiae,1,#,#,#,#,#,0,0,0,0,0
sylvain,1,bon,#,#,#,#,1,0,0,0,0
cercy,1,d,#,#,#,#,1,0,0,0,0
rééditée,1,depuis,#,#,#,#,1,0,0,0,0
daims,1,et,#,#,#,#,1,0,0,0,0
hérissons,1,ne,#,#,#,#,1,0,0,0,0
attestés,1,qu,#,#,#,#,1,0,0,0,0
minoenne,1,pour,#,#,#,#,1,0,0,0,0
aurélien,1,boche,#,#,#,#,1,0,0,0,0
voodoo,1,soup,#,#,#,#,1,0,0,0,0
spécificités,1,socio,#,#,#,#,1,0,0,0,0
socio,1,communes,#,#,#,#,1,0,0,0,0
soup,1,en,#,#,#,#,1,0,0,0,0
jimi,1,hendrix,#,#,#,#,1,0,0,0,0
coucher,1,de,#,#,#,#,1,0,0,0,0
hendrix,1,experience,#,#,#,#,1,0,0,0,0
astron,1,#,#,#,#,#,0,0,0,0,0
grimaces,1,#,#,#,#,#,0,0,0,0,0
boche,1,était,#,#,#,#,1,0,0,0,0
nhr,1,#,#,#,#,#,0,0,0,0,0
naharina,1,#,#,#,#,#,0,0,0,0,0
akkadien,1,pour,#,#,#,#,1,0,0,0,0
ascaniens,1,régnant,#,#,#,#,1,0,0,0,0
régnant,1,sur,#,#,#,#,1,0,0,0,0
box,1,set,#,#,#,#,1,0,0,0,0
salem,1,#,#,#,#,#,0,0,0,0,0
reprocher,1,la,#,#,#,#,1,0,0,0,0
bollywood,1,faisant,#,#,#,#,1,0,0,0,0
valais,1,depuis,#,#,#,#,1,0,0,0,0
aflaq,1,proclame,#,#,#,#,1,0,0,0,0
ƛin,1,#,#,#,#,#,0,0,0,0,0
surenchérir,1,pour,#,#,#,#,1,0,0,0,0
mehmmed,1,#,#,#,#,#,0,0,0,0,0
umur,1,a,#,#,#,#,1,0,0,0,0
bombardement,1,#,#,#,#,#,0,0,0,0,0
aquitains,1,qui,#,#,#,#,1,0,0,0,0
piraterie,1,dans,#,#,#,#,1,0,0,0,0
askulf,1,mac,#,#,#,#,1,0,0,0,0
devinera,1,que,#,#,#,#,1,0,0,0,0
saura,1,ou,#,#,#,#,1,0,0,0,0
sloboda,1,dans,#,#,#,#,1,0,0,0,0
snc,1,la,#,#,#,#,1,0,0,0,0
gérance,1,le,#,#,#,#,1,0,0,0,0
viatka,1,de,#,#,#,#,1,0,0,0,0
burke,1,et,#,#,#,#,1,0,0,0,0
gérants,1,#,#,#,#,#,0,0,0,0,0
bénédiction,1,apostolique,#,#,#,#,1,0,0,0,0
topographiquement,1,la,#,#,#,#,1,0,0,0,0
parallèles,1,sur,#,#,#,#,1,0,0,0,0
torkil,1,doit,#,#,#,#,1,0,0,0,0
warnant,1,#,#,#,#,#,0,0,0,0,0
garderont,1,qu,#,#,#,#,1,0,0,0,0
voulons,1,participer,#,#,#,#,1,0,0,0,0
wills,1,john,#,#,#,#,1,0,0,0,0
conté,1,à,#,#,#,#,1,0,0,0,0
conjecture,1,est,#,#,#,#,1,0,0,0,0
rétablis,1,#,#,#,#,#,0,0,0,0,0
héraldiques,1,#,#,#,#,#,0,0,0,0,0
oultremont,1,était,#,#,#,#,1,0,0,0,0
dévote,1,à,#,#,#,#,1,0,0,0,0
bourdonne,1,#,#,#,#,#,0,0,0,0,0
priscus,1,était,#,#,#,#,1,0,0,0,0
confirmation,1,#,#,#,#,#,0,0,0,0,0
zénon,1,#,#,#,#,#,0,0,0,0,0
sondés,1,partiellement,#,#,#,#,1,0,0,0,0
précieuse,1,partie,#,#,#,#,1,0,0,0,0
interdisciplinarité,1,#,#,#,#,#,0,0,0,0,0
notation,1,cursive,#,#,#,#,1,0,0,0,0
dote,1,en,#,#,#,#,1,0,0,0,0
cursive,1,#,#,#,#,#,0,0,0,0,0
distinguées,1,de,#,#,#,#,1,0,0,0,0
concordante,1,par,#,#,#,#,1,0,0,0,0
gall,1,et,#,#,#,#,1,0,0,0,0
laon,1,#,#,#,#,#,0,0,0,0,0
apocalyptique,1,au,#,#,#,#,1,0,0,0,0
touchait,1,la,#,#,#,#,1,0,0,0,0
instaurer,1,une,#,#,#,#,1,0,0,0,0
arte,1,combinatoria,#,#,#,#,1,0,0,0,0
combinatoria,1,#,#,#,#,#,0,0,0,0,0
insecte,1,par,#,#,#,#,1,0,0,0,0
baath,1,#,#,#,#,#,0,0,0,0,0
emboîtées,1,#,#,#,#,#,0,0,0,0,0
trunk,1,road,#,#,#,#,1,0,0,0,0
imprimer,1,par,#,#,#,#,1,0,0,0,0
kipling,1,met,#,#,#,#,1,0,0,0,0
montauban,1,de,#,#,#,#,1,0,0,0,0
tarcher,1,#,#,#,#,#,0,0,0,0,0
sagas,1,et,#,#,#,#,1,0,0,0,0
leçon,1,d,#,#,#,#,1,0,0,0,0
eddas,1,#,#,#,#,#,0,0,0,0,0
brm,1,#,#,#,#,#,0,0,0,0,0
contée,1,par,#,#,#,#,1,0,0,0,0
maserati,1,engagée,#,#,#,#,1,0,0,0,0
avorté,1,au,#,#,#,#,1,0,0,0,0
arabi,1,#,#,#,#,#,0,0,0,0,0
narré,1,à,#,#,#,#,1,0,0,0,0
léa,1,a,#,#,#,#,1,0,0,0,0
novus,1,elegansque,#,#,#,#,1,0,0,0,0
inspecteurs,1,avaient,#,#,#,#,1,0,0,0,0
elegansque,1,conficiendarum,#,#,#,#,1,0,0,0,0
scud,1,complets,#,#,#,#,1,0,0,0,0
conficiendarum,1,epistolarum,#,#,#,#,1,0,0,0,0
ogives,1,et,#,#,#,#,1,0,0,0,0
oxydant,1,de,#,#,#,#,1,0,0,0,0
epistolarum,1,dédié,#,#,#,#,1,0,0,0,0
équestres,1,comme,#,#,#,#,1,0,0,0,0
dissimulés,1,sous,#,#,#,#,1,0,0,0,0
ciment,1,#,#,#,#,#,0,0,0,0,0
colin,1,lamb,#,#,#,#,1,0,0,0,0
énigmes,1,techniques,#,#,#,#,1,0,0,0,0
