PredictEd Knowledge Map,Version,11,LTM
the,15436,following,scientific,neuron,evolution,bookcc,39,33,22,4,1
moments,2,in,of,#,#,#,1,1,0,0,0
identifications,2,of,when,#,#,#,1,1,0,0,0
louisiana,2,at,#,#,#,#,2,0,0,0,0
meats,2,listeriosis,#,#,#,#,1,0,0,0,0
contradictory,2,outcomes,opinions,#,#,#,1,1,0,0,0
�maybe,2,this,she,#,#,#,1,1,0,0,0
revealing,2,clearer,something,#,#,#,1,1,0,0,0
clearer,2,pathways,evidence,#,#,#,1,1,0,0,0
�my,2,thinking,special,#,#,#,1,1,0,0,0
uniformity,2,have,to,#,#,#,1,1,0,0,0
log,2,post,#,#,#,#,1,0,0,0,0
disciplined,2,reliance,and,#,#,#,1,1,0,0,0
restructuring,2,when,in,#,#,#,1,1,0,0,0
reorganize,2,their,and,#,#,#,1,1,0,0,0
tongue�,2,effect,in,#,#,#,1,1,0,0,0
that�are,2,outside,present,#,#,#,1,1,0,0,0
canoes,2,came,went,#,#,#,1,1,0,0,0
irons,2,#,#,#,#,#,0,0,0,0,0
mcclintock,2,#,#,#,#,#,0,0,0,0,0
sake,2,of,#,#,#,#,1,0,0,0,0
�levels,2,of,#,#,#,#,2,0,0,0,0
fixation,2,of,under,#,#,#,1,1,0,0,0
neuronal,2,correlates,#,#,#,#,2,0,0,0,0
modes,2,of,#,#,#,#,2,0,0,0,0
ncc,2,constitute,#,#,#,#,1,0,0,0,0
constitute,2,the,only,#,#,#,1,1,0,0,0
heaven,2,when,#,#,#,#,1,0,0,0,0
percept,2,or,#,#,#,#,1,0,0,0,0
��presents,2,a,#,#,#,#,2,0,0,0,0
abortion,2,and,rights,#,#,#,1,1,0,0,0
hesitate,2,about,#,#,#,#,1,0,0,0,0
incarceration,2,in,#,#,#,#,1,0,0,0,0
lafayette,2,#,#,#,#,#,0,0,0,0,0
atmosphere,2,is,of,#,#,#,1,1,0,0,0
mediate,2,between,the,#,#,#,1,1,0,0,0
resort,2,to,#,#,#,#,1,0,0,0,0
adaptationist,2,programme,perspective,#,#,#,1,1,0,0,0
warriors,2,went,say,#,#,#,1,1,0,0,0
fluctuates,2,#,#,#,#,#,0,0,0,0,0
judges,2,to,#,#,#,#,1,0,0,0,0
slight,2,reconstructions,headache,#,#,#,1,1,0,0,0
dover,2,#,#,#,#,#,0,0,0,0,0
libet,2,#,#,#,#,#,0,0,0,0,0
recognizes,2,that,the,#,#,#,1,1,0,0,0
governments,2,to,#,#,#,#,1,0,0,0,0
du,2,qu�bec,toit,#,#,#,1,1,0,0,0
contemplate,2,the,for,#,#,#,1,1,0,0,0
essence,2,asking,of,#,#,#,1,1,0,0,0
priority,2,to�understanding,#,#,#,#,1,0,0,0,0
testify,2,in,#,#,#,#,2,0,0,0,0
adapts,2,to,#,#,#,#,2,0,0,0,0
observes,2,animals,#,#,#,#,1,0,0,0,0
skeptical,2,about,trusting,#,#,#,1,1,0,0,0
mention,2,all,being,#,#,#,1,1,0,0,0
westen,2,#,#,#,#,#,0,0,0,0,0
gathered,2,from,all,#,#,#,1,1,0,0,0
imply,2,or,that,#,#,#,1,1,0,0,0
�oh,2,my,#,#,#,#,1,0,0,0,0
retained,2,an,at,#,#,#,1,1,0,0,0
opposites,2,#,#,#,#,#,0,0,0,0,0
rogers�s,2,humanistic,#,#,#,#,1,0,0,0,0
controversies,2,does,#,#,#,#,1,0,0,0,0
nonsense,2,syllables,#,#,#,#,2,0,0,0,0
deficiency,2,needs,#,#,#,#,2,0,0,0,0
packets,2,of,were,#,#,#,1,1,0,0,0
bradford,2,titchener,#,#,#,#,2,0,0,0,0
hasel,2,#,#,#,#,#,0,0,0,0,0
jung�s,2,theory,#,#,#,#,2,0,0,0,0
carr,2,center,#,#,#,#,1,0,0,0,0
investigating,2,how,obedience,#,#,#,1,1,0,0,0
proponents,2,of,#,#,#,#,2,0,0,0,0
christof,2,koch,#,#,#,#,1,0,0,0,0
of�,2,cognitive,our,#,#,#,1,1,0,0,0
ten,2,years,of,#,#,#,1,1,0,0,0
lectures,2,#,#,#,#,#,0,0,0,0,0
of�the,2,industrial,kidneys,#,#,#,1,1,0,0,0
unnecessary,2,impediment,amount,#,#,#,1,1,0,0,0
�evolutionary,2,psychology,psychologists,#,#,#,1,1,0,0,0
viable,2,method,when,#,#,#,1,1,0,0,0
pairings,2,of,#,#,#,#,2,0,0,0,0
versioning,2,history,#,#,#,#,2,0,0,0,0
person�must,2,reward,have,#,#,#,1,1,0,0,0
presidents,2,of,using,#,#,#,1,1,0,0,0
wise,2,person,#,#,#,#,1,0,0,0,0
harry,2,f,and,#,#,#,1,1,0,0,0
capt,2,org,#,#,#,#,1,0,0,0,0
assignments,2,#,#,#,#,#,0,0,0,0,0
nahas,2,#,#,#,#,#,0,0,0,0,0
collaborative,2,engineering,#,#,#,#,2,0,0,0,0
accompanying,2,test,arousal,#,#,#,1,1,0,0,0
defense,2,mechanisms,disorders,#,#,#,1,1,0,0,0
inevitably,2,must,accompanied,#,#,#,1,1,0,0,0
announced,2,its,mourning,#,#,#,1,1,0,0,0
treatable,2,with,#,#,#,#,1,0,0,0,0
quicker,2,and,response,#,#,#,1,1,0,0,0
revitalize,2,us,#,#,#,#,2,0,0,0,0
inborn,2,patterns,#,#,#,#,1,0,0,0,0
burrhus,2,frederick,frederic,#,#,#,1,1,0,0,0
striving,2,for,#,#,#,#,2,0,0,0,0
frederick,2,taylor�s,#,#,#,#,1,0,0,0,0
mask,2,orimage,to,#,#,#,1,1,0,0,0
thoughtful,2,and,one,#,#,#,1,1,0,0,0
dignity,2,#,#,#,#,#,0,0,0,0,0
ample,2,evidence,#,#,#,#,2,0,0,0,0
�empty,2,slate�,#,#,#,#,2,0,0,0,0
barkow,2,l,#,#,#,#,1,0,0,0,0
unethical,2,behaviour,if,#,#,#,1,1,0,0,0
dreams�are,2,specific,the,#,#,#,1,1,0,0,0
legacy,2,of,com,#,#,#,1,1,0,0,0
coined,2,in,the,#,#,#,1,1,0,0,0
slate�,2,and,#,#,#,#,1,0,0,0,0
heider,2,#,#,#,#,#,0,0,0,0,0
factory,2,outside,workers,#,#,#,1,1,0,0,0
commissioned,2,a,to,#,#,#,1,1,0,0,0
traditionally,2,copyrighted,held,#,#,#,1,1,0,0,0
handled,2,the,well,#,#,#,1,1,0,0,0
illumination,2,studies,research,#,#,#,1,1,0,0,0
incompatible,2,with,response,#,#,#,1,1,0,0,0
complexes,2,can,in,#,#,#,1,1,0,0,0
hypothetical,2,constructs,early,#,#,#,1,1,0,0,0
stangor�s,2,textbook,research,#,#,#,1,1,0,0,0
neurosis,2,jung,#,#,#,#,1,0,0,0,0
elton,2,mayo,#,#,#,#,1,0,0,0,0
destruction,2,an,#,#,#,#,1,0,0,0,0
restrict,2,psychology,immigration,#,#,#,1,1,0,0,0
packet,2,of,#,#,#,#,2,0,0,0,0
oil,2,and,reserves,#,#,#,1,1,0,0,0
renaissance,2,for,#,#,#,#,1,0,0,0,0
halifax,2,ontario,#,#,#,#,1,0,0,0,0
gibb,2,#,#,#,#,#,0,0,0,0,0
brunswick,2,fredericton,#,#,#,#,1,0,0,0,0
apa,2,journal,monitor,#,#,#,1,1,0,0,0
coaching,2,also,strategy,#,#,#,1,1,0,0,0
soldier,2,is,on,#,#,#,1,1,0,0,0
texts,2,and,#,#,#,#,1,0,0,0,0
lifting,2,his,weights,#,#,#,1,1,0,0,0
preface,2,to,#,#,#,#,1,0,0,0,0
�mass,2,customization�,customization,#,#,#,1,1,0,0,0
antonio,2,l,#,#,#,#,1,0,0,0,0
bust,2,of,#,#,#,#,1,0,0,0,0
presidential,2,address,style,#,#,#,1,1,0,0,0
guard,2,against,duty,#,#,#,1,1,0,0,0
complement,2,our,and,#,#,#,1,1,0,0,0
humanity�s,2,flaws,evolutionary,#,#,#,1,1,0,0,0
flaws,2,in,#,#,#,#,1,0,0,0,0
recommends,2,focusing,#,#,#,#,2,0,0,0,0
virtues,2,as,#,#,#,#,2,0,0,0,0
departure,2,rather,#,#,#,#,1,0,0,0,0
brenda,2,milner,#,#,#,#,2,0,0,0,0
listeners,2,�annual,#,#,#,#,1,0,0,0,0
richmond,2,#,#,#,#,#,0,0,0,0,0
reflex�is,2,merely,an,#,#,#,1,1,0,0,0
alcoholics,2,anonymous,#,#,#,#,2,0,0,0,0
instinct,2,to,#,#,#,#,1,0,0,0,0
delusion,2,and,#,#,#,#,1,0,0,0,0
tseng,2,#,#,#,#,#,0,0,0,0,0
matsuhashi,2,hallett,#,#,#,#,1,0,0,0,0
mcluhan,2,#,#,#,#,#,0,0,0,0,0
burner,2,therefore,#,#,#,#,1,0,0,0,0
courage,2,#,#,#,#,#,0,0,0,0,0
ouch,2,stove,#,#,#,#,1,0,0,0,0
tactile,2,sensory,information,#,#,#,1,1,0,0,0
incapable,2,of,#,#,#,#,1,0,0,0,0
quitting,2,smoking,#,#,#,#,1,0,0,0,0
theorist,2,is,#,#,#,#,1,0,0,0,0
hsee,2,hastie,#,#,#,#,1,0,0,0,0
loans,2,will,program,#,#,#,1,1,0,0,0
hastie,2,#,#,#,#,#,0,0,0,0,0
misperception,2,of,by,#,#,#,1,1,0,0,0
wholeheartedly,2,performing,#,#,#,#,2,0,0,0,0
nevitt,2,#,#,#,#,#,0,0,0,0,0
gareth,2,williams,#,#,#,#,1,0,0,0,0
huffingtonpost,2,ca,#,#,#,#,2,0,0,0,0
merging,2,of,into,#,#,#,1,1,0,0,0
perfection,2,#,#,#,#,#,0,0,0,0,0
game�,2,by,#,#,#,#,1,0,0,0,0
laundry,2,list,�,#,#,#,1,1,0,0,0
hunch,2,that,participants,#,#,#,1,1,0,0,0
negotiate,2,any,the,#,#,#,1,1,0,0,0
routine,2,of,and,#,#,#,1,1,0,0,0
historically,2,and,productive,#,#,#,1,1,0,0,0
sits,2,for,in,#,#,#,1,1,0,0,0
which�controls,2,the,#,#,#,#,2,0,0,0,0
heinze,2,#,#,#,#,#,0,0,0,0,0
wondered,2,why,about,#,#,#,1,1,0,0,0
haynes,2,#,#,#,#,#,0,0,0,0,0
theoretically,2,based,#,#,#,#,1,0,0,0,0
poland,2,#,#,#,#,#,0,0,0,0,0
rigged,2,so,clocks,#,#,#,1,1,0,0,0
seedat,2,et,#,#,#,#,1,0,0,0,0
scanner,2,while,#,#,#,#,1,0,0,0,0
garbage,2,week,next,#,#,#,1,1,0,0,0
catastrophizing,2,and,#,#,#,#,1,0,0,0,0
nagging,2,stops,#,#,#,#,1,0,0,0,0
besides,2,its,management,#,#,#,1,1,0,0,0
weighed,2,in,and,#,#,#,1,1,0,0,0
conceived,2,of,#,#,#,#,2,0,0,0,0
shifted,2,perspectives,from,#,#,#,1,1,0,0,0
disciplining,2,style,#,#,#,#,1,0,0,0,0
understandings,2,#,#,#,#,#,0,0,0,0,0
fault,2,#,#,#,#,#,0,0,0,0,0
hildebrandt,2,�,#,#,#,#,1,0,0,0,0
motivation�,2,#,#,#,#,#,0,0,0,0,0
realm,2,of,#,#,#,#,2,0,0,0,0
settling,2,their,down,#,#,#,1,1,0,0,0
tenet,2,of,#,#,#,#,1,0,0,0,0
thoroughly,2,may,for,#,#,#,1,1,0,0,0
acknowledgments,2,#,#,#,#,#,0,0,0,0,0
reside,2,in,constructive,#,#,#,1,1,0,0,0
minimal,2,amount,sexual,#,#,#,1,1,0,0,0
ski,2,and,or,#,#,#,1,1,0,0,0
relativity,2,paradigm,#,#,#,#,1,0,0,0,0
eiffel,2,tower,#,#,#,#,2,0,0,0,0
sugared,2,soda,soft,#,#,#,1,1,0,0,0
lacks,2,a,the,#,#,#,1,1,0,0,0
soda,2,or,#,#,#,#,1,0,0,0,0
heighten,2,their,the,#,#,#,1,1,0,0,0
leipzig,2,focused,#,#,#,#,1,0,0,0,0
intuiting,2,#,#,#,#,#,0,0,0,0,0
germany,2,#,#,#,#,#,0,0,0,0,0
guidance,2,or,counselling,#,#,#,1,1,0,0,0
reflective,2,self,#,#,#,#,1,0,0,0,0
selecting,2,and,students,#,#,#,1,1,0,0,0
wernicke,2,#,#,#,#,#,0,0,0,0,0
emerges,2,in,every,#,#,#,1,1,0,0,0
birmingham,2,southern,#,#,#,#,1,0,0,0,0
lift,2,the,�journal,#,#,#,1,1,0,0,0
dealt,2,with,another,#,#,#,1,1,0,0,0
broadband,2,to,tx,#,#,#,1,1,0,0,0
headphones,2,to,or,#,#,#,1,1,0,0,0
discern,2,meaningful,whether,#,#,#,1,1,0,0,0
customs,2,#,#,#,#,#,0,0,0,0,0
tying,2,all,shoelaces,#,#,#,1,1,0,0,0
stepped,2,on,out,#,#,#,1,1,0,0,0
signed,2,the,date,#,#,#,1,1,0,0,0
methodologies,2,emerge,for,#,#,#,1,1,0,0,0
earphones,2,were,of,#,#,#,1,1,0,0,0
the�journal,2,of,#,#,#,#,2,0,0,0,0
inducing,2,an,but,#,#,#,1,1,0,0,0
deviations,2,from,#,#,#,#,2,0,0,0,0
impatient,2,with,#,#,#,#,1,0,0,0,0
cowan,2,#,#,#,#,#,0,0,0,0,0
negotiation,2,#,#,#,#,#,0,0,0,0,0
assisting,2,individuals,them,#,#,#,1,1,0,0,0
behaviouristic,2,�,#,#,#,#,1,0,0,0,0
disk,2,as,in,#,#,#,1,1,0,0,0
commonsense,2,answers,#,#,#,#,2,0,0,0,0
repetition,2,does,#,#,#,#,1,0,0,0,0
chattopadhyay,2,#,#,#,#,#,0,0,0,0,0
proposal,2,that,#,#,#,#,2,0,0,0,0
pelham,2,#,#,#,#,#,0,0,0,0,0
h��,2,#,#,#,#,#,0,0,0,0,0
prinz,2,#,#,#,#,#,0,0,0,0,0
expands,2,and,#,#,#,#,2,0,0,0,0
boat,2,took,#,#,#,#,1,0,0,0,0
workforce,2,for,#,#,#,#,1,0,0,0,0
totsika,2,and,#,#,#,#,1,0,0,0,0
�most,2,comfortable,children,#,#,#,1,1,0,0,0
aims,2,to,#,#,#,#,2,0,0,0,0
heiman,2,#,#,#,#,#,0,0,0,0,0
�what�,2,of,deals,#,#,#,1,1,0,0,0
matsumoto,2,#,#,#,#,#,0,0,0,0,0
�cultures,2,influence,also,#,#,#,1,1,0,0,0
hull,2,#,#,#,#,#,0,0,0,0,0
extrinsic,2,focus,reward,#,#,#,1,1,0,0,0
�how�,2,of,deals,#,#,#,1,1,0,0,0
principal,2,psychological,remaining,#,#,#,1,1,0,0,0
identifiability,2,identification,of,#,#,#,1,1,0,0,0
�why�,2,of,deals,#,#,#,1,1,0,0,0
angermeyer,2,#,#,#,#,#,0,0,0,0,0
permitted,2,in,#,#,#,#,1,0,0,0,0
carvallo,2,#,#,#,#,#,0,0,0,0,0
sheth,2,#,#,#,#,#,0,0,0,0,0
artifacts,2,#,#,#,#,#,0,0,0,0,0
schmitz,2,#,#,#,#,#,0,0,0,0,0
foresee,2,psychology,any,#,#,#,1,1,0,0,0
�intrinsic,2,motivation,aptitude�,#,#,#,1,1,0,0,0
adds,2,to,direction,#,#,#,1,1,0,0,0
anthropology,2,and,#,#,#,#,1,0,0,0,0
behaviorist,2,views,#,#,#,#,2,0,0,0,0
evan,2,thompson,#,#,#,#,1,0,0,0,0
abrams,2,#,#,#,#,#,0,0,0,0,0
baltimore,2,williams,#,#,#,#,1,0,0,0,0
fearing,2,the,#,#,#,#,2,0,0,0,0
angeles,2,#,#,#,#,#,0,0,0,0,0
unattended,2,or,spoken,#,#,#,1,1,0,0,0
southeast,2,asia,asians,#,#,#,1,1,0,0,0
florida,2,state,#,#,#,#,1,0,0,0,0
custers,2,#,#,#,#,#,0,0,0,0,0
iron,2,rod,#,#,#,#,2,0,0,0,0
motivates,2,us,aggression,#,#,#,1,1,0,0,0
mission,2,#,#,#,#,#,0,0,0,0,0
explorations,2,are,in,#,#,#,1,1,0,0,0
valuing,2,the,positively,#,#,#,1,1,0,0,0
centred,2,on,�,#,#,#,1,1,0,0,0
anatomical,2,basis,abnormalities,#,#,#,1,1,0,0,0
transferred,2,to,between,#,#,#,1,1,0,0,0
reader,2,in,#,#,#,#,1,0,0,0,0
buddhist,2,philosophy,monks,#,#,#,1,1,0,0,0
coloured,2,straight,part,#,#,#,1,1,0,0,0
kitchen,2,cabinet,#,#,#,#,1,0,0,0,0
apathy,2,boredom,and,#,#,#,1,1,0,0,0
boredom,2,relaxation,and,#,#,#,1,1,0,0,0
histories,2,of,are,#,#,#,1,1,0,0,0
thread,2,that,a,#,#,#,1,1,0,0,0
multifaceted,2,construct,#,#,#,#,1,0,0,0,0
�see�,2,each,an,#,#,#,1,1,0,0,0
greg,2,loviscky,l,#,#,#,1,1,0,0,0
unseen,2,killer,#,#,#,#,2,0,0,0,0
replaced,2,with,by,#,#,#,1,1,0,0,0
orderly,2,interactions,#,#,#,#,1,0,0,0,0
sue,2,clark,gold,#,#,#,1,1,0,0,0
newly,2,invented,enrolled,#,#,#,1,1,0,0,0
hogarth,2,press,#,#,#,#,2,0,0,0,0
dressed,2,up,in,#,#,#,1,1,0,0,0
wander,2,around,aimlessly,#,#,#,1,1,0,0,0
sniffing,2,and,#,#,#,#,2,0,0,0,0
and�are,2,offered,successful,#,#,#,1,1,0,0,0
study�s,2,findings,#,#,#,#,2,0,0,0,0
expense,2,of,#,#,#,#,2,0,0,0,0
electrified,2,chamber,grid,#,#,#,1,1,0,0,0
foci,2,also,of,#,#,#,1,1,0,0,0
collectivism,2,is,#,#,#,#,1,0,0,0,0
preston,2,#,#,#,#,#,0,0,0,0,0
consequently,2,used,returning,#,#,#,1,1,0,0,0
efficient,2,threat,in,#,#,#,1,1,0,0,0
�i�,2,and,#,#,#,#,2,0,0,0,0
racism,2,and,in,#,#,#,1,1,0,0,0
sexism,2,#,#,#,#,#,0,0,0,0,0
bersoff,2,#,#,#,#,#,0,0,0,0,0
deaux,2,#,#,#,#,#,0,0,0,0,0
heilman,2,#,#,#,#,#,0,0,0,0,0
�me,2,�,sorry�,#,#,#,1,1,0,0,0
varela,2,#,#,#,#,#,0,0,0,0,0
grain,2,#,#,#,#,#,0,0,0,0,0
cluttered,2,table,#,#,#,#,1,0,0,0,0
anne,2,moyer,adams,#,#,#,1,1,0,0,0
counteract,2,this,the,#,#,#,1,1,0,0,0
winne,2,#,#,#,#,#,0,0,0,0,0
woolfolk,2,#,#,#,#,#,0,0,0,0,0
brook,2,#,#,#,#,#,0,0,0,0,0
subconscious,2,level,#,#,#,#,1,0,0,0,0
courtroom�,2,#,#,#,#,#,0,0,0,0,0
premises,2,of,#,#,#,#,1,0,0,0,0
clutter,2,�,on,#,#,#,1,1,0,0,0
arousals,2,of,#,#,#,#,1,0,0,0,0
differed,2,in,on,#,#,#,1,1,0,0,0
bound,2,by,#,#,#,#,1,0,0,0,0
managerial,2,success,psychology,#,#,#,1,1,0,0,0
luck,2,or,#,#,#,#,1,0,0,0,0
individuality,2,without,#,#,#,#,1,0,0,0,0
dedicated,2,to,#,#,#,#,2,0,0,0,0
jogging,2,or,#,#,#,#,1,0,0,0,0
advancement,2,of,#,#,#,#,2,0,0,0,0
gelfand,2,#,#,#,#,#,0,0,0,0,0
reacting,2,in,#,#,#,#,1,0,0,0,0
tzeng,2,#,#,#,#,#,0,0,0,0,0
technical,2,sophistication,difficulties,#,#,#,1,1,0,0,0
malden,2,#,#,#,#,#,0,0,0,0,0
psychologies,2,of,#,#,#,#,1,0,0,0,0
mobile,2,app,and,#,#,#,1,1,0,0,0
barriers,2,associated,to,#,#,#,1,1,0,0,0
smelled,2,the,#,#,#,#,1,0,0,0,0
relevance,2,today,a,#,#,#,1,1,0,0,0
insufficient,2,for,support,#,#,#,1,1,0,0,0
exception,2,of,#,#,#,#,1,0,0,0,0
regionally,2,based,specific,#,#,#,1,1,0,0,0
depaulo,2,#,#,#,#,#,0,0,0,0,0
programme,1,#,#,#,#,#,0,0,0,0,0
in�proceedings,1,of,#,#,#,#,1,0,0,0,0
alabama,1,birmingham,#,#,#,#,1,0,0,0,0
london�,1,b,#,#,#,#,1,0,0,0,0
songlin,1,#,#,#,#,#,0,0,0,0,0
yue,1,#,#,#,#,#,0,0,0,0,0
touchstone,1,books,#,#,#,#,1,0,0,0,0
anchor,1,books,#,#,#,#,1,0,0,0,0
ilardi,1,#,#,#,#,#,0,0,0,0,0
cramer,1,#,#,#,#,#,0,0,0,0,0
oer,1,are,#,#,#,#,1,0,0,0,0
metatheoretical,1,framework,#,#,#,#,1,0,0,0,0
aion,1,researches,#,#,#,#,1,0,0,0,0
researches,1,into,#,#,#,#,1,0,0,0,0
geroge,1,miller,#,#,#,#,1,0,0,0,0
bollingen,1,#,#,#,#,#,0,0,0,0,0
�leaky�,1,attentional,#,#,#,#,1,0,0,0,0
douglas,1,#,#,#,#,#,0,0,0,0,0
data�,1,e,#,#,#,#,1,0,0,0,0
barrington,1,#,#,#,#,#,0,0,0,0,0
�irrelevant�,1,information,#,#,#,#,1,0,0,0,0
dropout,1,#,#,#,#,#,0,0,0,0,0
formats,1,free,#,#,#,#,1,0,0,0,0
controversy�,1,#,#,#,#,#,0,0,0,0,0
tore,1,a,#,#,#,#,1,0,0,0,0
�zadra,1,#,#,#,#,#,0,0,0,0,0
simard,1,#,#,#,#,#,0,0,0,0,0
val�rie,1,saucier,#,#,#,#,1,0,0,0,0
saucier,1,#,#,#,#,#,0,0,0,0,0
s�bastien,1,stenstrom,#,#,#,#,1,0,0,0,0
stenstrom,1,#,#,#,#,#,0,0,0,0,0
stanislaus,1,#,#,#,#,#,0,0,0,0,0
stems,1,were,#,#,#,#,1,0,0,0,0
carlyle,1,#,#,#,#,#,0,0,0,0,0
kuiken,1,#,#,#,#,#,0,0,0,0,0
don,1,#,#,#,#,#,0,0,0,0,0
rees,1,g,#,#,#,#,1,0,0,0,0
frith,1,c,#,#,#,#,1,0,0,0,0
enormously,1,influential,#,#,#,#,1,0,0,0,0
velmans,1,#,#,#,#,#,0,0,0,0,0
�basic�,1,psychological,#,#,#,#,1,0,0,0,0
sandhusen,1,#,#,#,#,#,0,0,0,0,0
spans,1,many,#,#,#,#,1,0,0,0,0
barron�s,1,educational,#,#,#,#,1,0,0,0,0
artsci,1,utoronto,#,#,#,#,1,0,0,0,0
larry,1,r,#,#,#,#,1,0,0,0,0
waltham,1,#,#,#,#,#,0,0,0,0,0
utoronto,1,ca,#,#,#,#,1,0,0,0,0
psychodynamically,1,informed,#,#,#,#,1,0,0,0,0
newsitems,1,brains,#,#,#,#,1,0,0,0,0
bridgette,1,j,#,#,#,#,1,0,0,0,0
peteet,1,#,#,#,#,#,0,0,0,0,0
brewed,1,#,#,#,#,#,0,0,0,0,0
mentalists,1,for,#,#,#,#,1,0,0,0,0
originally,1,paired,#,#,#,#,1,0,0,0,0
decade,1,as,#,#,#,#,1,0,0,0,0
recourse,1,either,#,#,#,#,1,0,0,0,0
lyall,1,james,#,#,#,#,1,0,0,0,0
attentionally,1,demanding,#,#,#,#,1,0,0,0,0
disagreeing,1,with,#,#,#,#,1,0,0,0,0
rivals,1,#,#,#,#,#,0,0,0,0,0
mesoudi,1,#,#,#,#,#,0,0,0,0,0
neuroimaging�is,1,the,#,#,#,#,1,0,0,0,0
�tuning,1,in�,#,#,#,#,1,0,0,0,0
cincinnati,1,#,#,#,#,#,0,0,0,0,0
brad,1,pinter,#,#,#,#,1,0,0,0,0
�everyday,1,scientists�,#,#,#,#,1,0,0,0,0
�psychoanalysis,1,the,#,#,#,#,1,0,0,0,0
fossils,1,that,#,#,#,#,1,0,0,0,0
scientists�,1,who,#,#,#,#,1,0,0,0,0
fallibility,1,of,#,#,#,#,1,0,0,0,0
pinter,1,#,#,#,#,#,0,0,0,0,0
tubes,1,inserted,#,#,#,#,1,0,0,0,0
inserted,1,into,#,#,#,#,1,0,0,0,0
altoona,1,#,#,#,#,#,0,0,0,0,0
wilder,1,penfield,#,#,#,#,1,0,0,0,0
pavlov�discovered,1,that,#,#,#,#,1,0,0,0,0
soon�the,1,dog,#,#,#,#,1,0,0,0,0
permits,1,their,#,#,#,#,1,0,0,0,0
it�entered,1,the,#,#,#,#,1,0,0,0,0
hebb,1,endel,#,#,#,#,1,0,0,0,0
endel,1,telving,#,#,#,#,1,0,0,0,0
pavlov�s�findings,1,support,#,#,#,#,1,0,0,0,0
subfields,1,of,#,#,#,#,1,0,0,0,0
�verbal,1,behavior,#,#,#,#,1,0,0,0,0
acton,1,#,#,#,#,#,0,0,0,0,0
do�this,1,instinctively,#,#,#,#,1,0,0,0,0
telving,1,canadian,#,#,#,#,1,0,0,0,0
copley,1,skinner,#,#,#,#,1,0,0,0,0
celeste,1,doerr,#,#,#,#,1,0,0,0,0
that�cause,1,us,#,#,#,#,1,0,0,0,0
rouse,1,#,#,#,#,#,0,0,0,0,0
pepperdine,1,university,#,#,#,#,1,0,0,0,0
in�table,1,#,#,#,#,#,0,0,0,0,0
theory�,1,with,#,#,#,#,1,0,0,0,0
glenda,1,s,#,#,#,#,1,0,0,0,0
acadac,1,#,#,#,#,#,0,0,0,0,0
webber,1,#,#,#,#,#,0,0,0,0,0
a�dog,1,would,#,#,#,#,1,0,0,0,0
rowland,1,#,#,#,#,#,0,0,0,0,0
�character,1,and,#,#,#,#,1,0,0,0,0
will�,1,#,#,#,#,#,0,0,0,0,0
cologne,1,#,#,#,#,#,0,0,0,0,0
��for,1,instance,#,#,#,#,1,0,0,0,0
�that,1,we,#,#,#,#,1,0,0,0,0
experiencing�classical,1,conditioning,#,#,#,#,1,0,0,0,0
illustrating,1,the,#,#,#,#,1,0,0,0,0
doerr,1,#,#,#,#,#,0,0,0,0,0
hufffington,1,post,#,#,#,#,1,0,0,0,0
about�a,1,process,#,#,#,#,1,0,0,0,0
carolyn,1,#,#,#,#,#,0,0,0,0,0
heartful,1,autoethnography,#,#,#,#,1,0,0,0,0
yang,1,#,#,#,#,#,0,0,0,0,0
norms�the,1,ways,#,#,#,#,1,0,0,0,0
mapping,1,the,#,#,#,#,1,0,0,0,0
mini,1,handbook,#,#,#,#,1,0,0,0,0
they�could,1,no,#,#,#,#,1,0,0,0,0
stamford,1,#,#,#,#,#,0,0,0,0,0
jai,1,press,#,#,#,#,1,0,0,0,0
highlights,1,what,#,#,#,#,1,0,0,0,0
�norms,1,include,#,#,#,#,1,0,0,0,0
cleaning,1,his,#,#,#,#,1,0,0,0,0
giver,1,and,#,#,#,#,1,0,0,0,0
receiver,1,#,#,#,#,#,0,0,0,0,0
rosa,1,#,#,#,#,#,0,0,0,0,0
monisha,1,and,#,#,#,#,1,0,0,0,0
nagged,1,by,#,#,#,#,1,0,0,0,0
�lost�,1,memories,#,#,#,#,1,0,0,0,0
complaining,1,to,#,#,#,#,1,0,0,0,0
twitter,1,com,#,#,#,#,1,0,0,0,0
sureteduquebec,1,status,#,#,#,#,1,0,0,0,0
amazement,1,#,#,#,#,#,0,0,0,0,0
partner�s,1,name,#,#,#,#,1,0,0,0,0
load,1,on,#,#,#,#,1,0,0,0,0
lone,1,star,#,#,#,#,1,0,0,0,0
showcasing,1,an,#,#,#,#,1,0,0,0,0
spanking,1,a,#,#,#,#,1,0,0,0,0
misbehaving,1,#,#,#,#,#,0,0,0,0,0
giovanni,1,dall�orto,#,#,#,#,1,0,0,0,0
dall�orto,1,#,#,#,#,#,0,0,0,0,0
punishment�and,1,#,#,#,#,#,0,0,0,0,0
kenosis,1,#,#,#,#,#,0,0,0,0,0
culture�represents,1,the,#,#,#,#,1,0,0,0,0
�attribution,1,theory,#,#,#,#,1,0,0,0,0
geographical,1,region,#,#,#,#,1,0,0,0,0
invoke,1,other,#,#,#,#,1,0,0,0,0
flows,1,of,#,#,#,#,1,0,0,0,0
resentment,1,#,#,#,#,#,0,0,0,0,0
accounting,1,for,#,#,#,#,1,0,0,0,0
pendulum,1,swing,#,#,#,#,1,0,0,0,0
