PredictEd Knowledge Map,Version,11,LTM
the,14978,past,initial,council,future,deadline,27,20,9,7,1
correspondent,2,sam,#,#,#,#,1,0,0,0,0
dipole,2,moment,#,#,#,#,2,0,0,0,0
deportivo,2,on,cali,#,#,#,1,1,0,0,0
gunfire,2,was,to,#,#,#,1,1,0,0,0
hemianopsia,2,#,#,#,#,#,0,0,0,0,0
qualitatively,2,evaluate,apparent,#,#,#,1,1,0,0,0
flourished,2,during,in,#,#,#,1,1,0,0,0
optic,2,chiasm,neuritis,#,#,#,1,1,0,0,0
generic,2,precedent,god,#,#,#,1,1,0,0,0
rumors,2,that,#,#,#,#,1,0,0,0,0
woolf,2,barnato,#,#,#,#,1,0,0,0,0
blasts,2,that,the,#,#,#,1,1,0,0,0
fa,2,cup,women,#,#,#,1,1,0,0,0
encountering,2,the,both,#,#,#,1,1,0,0,0
marsden,2,hospital,#,#,#,#,1,0,0,0,0
gupta,2,empiresfn,#,#,#,#,1,0,0,0,0
cooperate,2,insofar,behaves,#,#,#,1,1,0,0,0
escapes,2,by,into,#,#,#,1,1,0,0,0
traders,2,and,#,#,#,#,2,0,0,0,0
phenotype,2,is,#,#,#,#,1,0,0,0,0
insofar,2,as,#,#,#,#,2,0,0,0,0
accumulates,2,in,#,#,#,#,1,0,0,0,0
empiresfn,2,#,#,#,#,#,0,0,0,0,0
communicates,2,heat,exclusively,#,#,#,1,1,0,0,0
downstream,2,to,#,#,#,#,1,0,0,0,0
garnet,2,was,and,#,#,#,1,1,0,0,0
scans,2,#,#,#,#,#,0,0,0,0,0
proclaimed,2,and,king,#,#,#,1,1,0,0,0
barons,2,would,in,#,#,#,1,1,0,0,0
monitor,2,and,#,#,#,#,1,0,0,0,0
forestry,2,activities,#,#,#,#,1,0,0,0,0
noticing,2,the,than,#,#,#,1,1,0,0,0
reporters,2,huddled,covering,#,#,#,1,1,0,0,0
afraid,2,to,of,#,#,#,1,1,0,0,0
corrections,2,for,to,#,#,#,1,1,0,0,0
gusher,2,roared,did,#,#,#,1,1,0,0,0
occurrences,2,are,and,#,#,#,1,1,0,0,0
synopsis,2,or,summarizes,#,#,#,1,1,0,0,0
upright,2,bass,#,#,#,#,2,0,0,0,0
arrivals,2,were,#,#,#,#,1,0,0,0,0
hunters,2,and,#,#,#,#,2,0,0,0,0
moroni,2,was,#,#,#,#,1,0,0,0,0
fate,2,sighs,in,#,#,#,1,1,0,0,0
dysentery,2,in,during,#,#,#,1,1,0,0,0
hated,2,as,my,#,#,#,1,1,0,0,0
canister,2,consists,#,#,#,#,1,0,0,0,0
careers,2,on,#,#,#,#,1,0,0,0,0
inventing,2,the,#,#,#,#,2,0,0,0,0
socio,2,study,ones,#,#,#,1,1,0,0,0
rumor,2,is,was,#,#,#,1,1,0,0,0
kuribayashi,2,stronghold,had,#,#,#,1,1,0,0,0
philanthropy,2,is,#,#,#,#,1,0,0,0,0
stronghold,2,in,on,#,#,#,1,1,0,0,0
lending,2,for,her,#,#,#,1,1,0,0,0
briefing,2,about,#,#,#,#,1,0,0,0,0
urgent,2,need,#,#,#,#,1,0,0,0,0
worshipped,2,and,at,#,#,#,1,1,0,0,0
metric,2,measurements,#,#,#,#,1,0,0,0,0
dash,2,track,or,#,#,#,1,1,0,0,0
stretched,2,and,over,#,#,#,1,1,0,0,0
falun,2,gong,#,#,#,#,2,0,0,0,0
displaying,2,the,text,#,#,#,1,1,0,0,0
anvil,2,shape,would,#,#,#,1,1,0,0,0
gong,2,has,#,#,#,#,2,0,0,0,0
rebel,2,army,riders,#,#,#,1,1,0,0,0
cumulus,2,clouds,media,#,#,#,1,1,0,0,0
islamist,2,political,parties,#,#,#,1,1,0,0,0
condemnation,2,outside,of,#,#,#,1,1,0,0,0
malcolm,2,x,he,#,#,#,1,1,0,0,0
painful,2,for,predicament,#,#,#,1,1,0,0,0
regiment,2,m,#,#,#,#,1,0,0,0,0
sensation,2,of,#,#,#,#,1,0,0,0,0
joy,2,on,#,#,#,#,1,0,0,0,0
guided,2,louis,missiles,#,#,#,1,1,0,0,0
picturesque,2,lakes,corner,#,#,#,1,1,0,0,0
comedic,2,value,performers,#,#,#,1,1,0,0,0
nero,2,would,and,#,#,#,1,1,0,0,0
genesis,2,controllers,#,#,#,#,1,0,0,0,0
moser,2,emphasized,#,#,#,#,1,0,0,0,0
presbytery,2,was,#,#,#,#,1,0,0,0,0
paradigm,2,shift,of,#,#,#,1,1,0,0,0
bdsm,2,preferences,is,#,#,#,1,1,0,0,0
surveyed,2,believed,and,#,#,#,1,1,0,0,0
gaza,2,strip,#,#,#,#,1,0,0,0,0
ferdinand,2,from,ii,#,#,#,1,1,0,0,0
enlarged,2,orifice,a,#,#,#,1,1,0,0,0
prerequisite,2,for,to,#,#,#,1,1,0,0,0
consoles,2,some,#,#,#,#,1,0,0,0,0
runaway,2,slaves,effect,#,#,#,1,1,0,0,0
degraded,2,water,by,#,#,#,1,1,0,0,0
precedent,2,for,overruled,#,#,#,1,1,0,0,0
outbreak,2,of,#,#,#,#,2,0,0,0,0
alchemical,2,literature,ingredients,#,#,#,1,1,0,0,0
outlet,2,in,which,#,#,#,1,1,0,0,0
seattle,2,area,mariners,#,#,#,1,1,0,0,0
probable,2,impact,#,#,#,#,1,0,0,0,0
mined,2,as,volcanic,#,#,#,1,1,0,0,0
departing,2,for,in,#,#,#,1,1,0,0,0
bonaparte,2,who,#,#,#,#,1,0,0,0,0
contemporaries,2,of,#,#,#,#,1,0,0,0,0
stasi,2,colonel,experts,#,#,#,1,1,0,0,0
absorbs,2,the,different,#,#,#,1,1,0,0,0
meaningful,2,authority,in,#,#,#,1,1,0,0,0
township,2,in,#,#,#,#,1,0,0,0,0
Æthelstan,2,half,circle,#,#,#,1,1,0,0,0
combs,2,shrink,#,#,#,#,1,0,0,0,0
kitty,2,hawk,#,#,#,#,1,0,0,0,0
propane,2,smoker,has,#,#,#,1,1,0,0,0
deadline,2,for,must,#,#,#,1,1,0,0,0
colonizing,2,empires,and,#,#,#,1,1,0,0,0
degrade,2,a,#,#,#,#,1,0,0,0,0
reviews,2,#,#,#,#,#,0,0,0,0,0
akira,2,ikufube,takarada,#,#,#,1,1,0,0,0
imagery,2,of,#,#,#,#,1,0,0,0,0
sato,2,remains,#,#,#,#,1,0,0,0,0
charting,2,us,#,#,#,#,1,0,0,0,0
allele,2,in,#,#,#,#,1,0,0,0,0
distinguishing,2,mark,#,#,#,#,1,0,0,0,0
nakajima,2,#,#,#,#,#,0,0,0,0,0
transforms,2,into,#,#,#,#,1,0,0,0,0
conjugate,2,bases,base,#,#,#,1,1,0,0,0
elementary,2,school,#,#,#,#,2,0,0,0,0
interactionist,2,approach,framework,#,#,#,1,1,0,0,0
fresnel,2,lens,suggestion,#,#,#,1,1,0,0,0
seventy,2,risk,#,#,#,#,1,0,0,0,0
accumulator,2,because,#,#,#,#,1,0,0,0,0
erika,2,on,amongst,#,#,#,1,1,0,0,0
mag,2,#,#,#,#,#,0,0,0,0,0
ordination,2,so,#,#,#,#,1,0,0,0,0
appreciated,2,the,#,#,#,#,2,0,0,0,0
happily,2,fed,married,#,#,#,1,1,0,0,0
hostile,2,node,towards,#,#,#,1,1,0,0,0
romeo,2,cars,must,#,#,#,1,1,0,0,0
fed,2,the,#,#,#,#,1,0,0,0,0
altering,2,the,#,#,#,#,2,0,0,0,0
heroic,2,screen,#,#,#,#,1,0,0,0,0
galileo,2,orbiter,book,#,#,#,1,1,0,0,0
symptom,2,onset,common,#,#,#,1,1,0,0,0
seduce,2,an,the,#,#,#,1,1,0,0,0
realizes,2,what,that,#,#,#,1,1,0,0,0
wording,2,is,of,#,#,#,1,1,0,0,0
demonstrate,2,the,their,#,#,#,1,1,0,0,0
orbiter,2,became,and,#,#,#,1,1,0,0,0
stuck,2,in,to,#,#,#,1,1,0,0,0
mist,2,is,#,#,#,#,1,0,0,0,0
breakthroughs,2,in,#,#,#,#,1,0,0,0,0
candid,2,and,#,#,#,#,2,0,0,0,0
archaeologists,2,typically,have,#,#,#,1,1,0,0,0
similarities,2,in,between,#,#,#,1,1,0,0,0
default,2,opengl,#,#,#,#,1,0,0,0,0
reconstruct,2,communities,his,#,#,#,1,1,0,0,0
instructs,2,her,that,#,#,#,1,1,0,0,0
planetesimal,2,solidified,#,#,#,#,1,0,0,0,0
pesticides,2,suspended,#,#,#,#,1,0,0,0,0
remind,2,the,#,#,#,#,2,0,0,0,0
comeback,2,in,fights,#,#,#,1,1,0,0,0
sexes,2,participated,wear,#,#,#,1,1,0,0,0
corrupt,2,and,military,#,#,#,1,1,0,0,0
extant,2,substantial,works,#,#,#,1,1,0,0,0
acoustic,2,neurinoma,artist,#,#,#,1,1,0,0,0
justification,2,for,#,#,#,#,2,0,0,0,0
capacitors,2,in,for,#,#,#,1,1,0,0,0
displaced,2,from,#,#,#,#,1,0,0,0,0
equator,2,is,#,#,#,#,1,0,0,0,0
adjective,2,british,meaning,#,#,#,1,1,0,0,0
thorium,2,atoms,and,#,#,#,1,1,0,0,0
renault,2,pulled,#,#,#,#,1,0,0,0,0
rogers,2,and,#,#,#,#,1,0,0,0,0
credibility,2,of,#,#,#,#,2,0,0,0,0
inadvertently,2,by,landed,#,#,#,1,1,0,0,0
northrop,2,f,corp,#,#,#,1,1,0,0,0
namely,2,#,#,#,#,#,0,0,0,0,0
merchant,2,and,#,#,#,#,2,0,0,0,0
alternatively,2,the,#,#,#,#,1,0,0,0,0
caricom,2,secretariat,members,#,#,#,1,1,0,0,0
anglers,2,often,and,#,#,#,1,1,0,0,0
toyota,2,future,#,#,#,#,1,0,0,0,0
cannibalism,2,cited,they,#,#,#,1,1,0,0,0
container,2,can,#,#,#,#,1,0,0,0,0
emerged,2,as,about,#,#,#,1,1,0,0,0
wendy,2,cheesman,#,#,#,#,1,0,0,0,0
anthropologists,2,after,#,#,#,#,1,0,0,0,0
restaurant,2,is,where,#,#,#,1,1,0,0,0
hiatus,2,hewitt,from,#,#,#,1,1,0,0,0
abolished,2,and,#,#,#,#,1,0,0,0,0
compete,2,in,#,#,#,#,1,0,0,0,0
plunged,2,into,his,#,#,#,1,1,0,0,0
brutally,2,repressed,and,#,#,#,1,1,0,0,0
exemplified,2,by,another,#,#,#,1,1,0,0,0
repressed,2,his,poland,#,#,#,1,1,0,0,0
vibrant,2,and,new,#,#,#,1,1,0,0,0
corp,2,provided,#,#,#,#,1,0,0,0,0
douglass,2,had,set,#,#,#,1,1,0,0,0
sept,2,#,#,#,#,#,0,0,0,0,0
acquaintances,2,made,#,#,#,#,1,0,0,0,0
goldwater,2,before,#,#,#,#,1,0,0,0,0
methodologies,2,involve,#,#,#,#,1,0,0,0,0
conscription,2,was,#,#,#,#,2,0,0,0,0
inevitable,2,so,selection,#,#,#,1,1,0,0,0
enlisted,2,in,men,#,#,#,1,1,0,0,0
aldrin,2,joined,completion,#,#,#,1,1,0,0,0
gorge,2,all,convert,#,#,#,1,1,0,0,0
vanishing,2,outside,point,#,#,#,1,1,0,0,0
petersburg,2,dna,#,#,#,#,1,0,0,0,0
shah,2,rukh,beg,#,#,#,1,1,0,0,0
supplemented,2,his,by,#,#,#,1,1,0,0,0
submission,2,is,editorial,#,#,#,1,1,0,0,0
en,2,system,occident,#,#,#,1,1,0,0,0
almagro,2,in,spent,#,#,#,1,1,0,0,0
ietf,2,work,as,#,#,#,1,1,0,0,0
imaging,2,sensor,of,#,#,#,1,1,0,0,0
emotions,2,are,to,#,#,#,1,1,0,0,0
congestion,2,as,in,#,#,#,1,1,0,0,0
bettor,2,to,receives,#,#,#,1,1,0,0,0
leukemia,2,in,#,#,#,#,1,0,0,0,0
armstrong,2,on,acknowledged,#,#,#,1,1,0,0,0
husserl,2,phenomenology,#,#,#,#,1,0,0,0,0
drawback,2,of,is,#,#,#,1,1,0,0,0
thunderstorms,2,at,#,#,#,#,1,0,0,0,0
trams,2,were,by,#,#,#,1,1,0,0,0
atoll,2,that,#,#,#,#,1,0,0,0,0
aunt,2,might,#,#,#,#,1,0,0,0,0
domains,2,was,#,#,#,#,1,0,0,0,0
diverted,2,to,from,#,#,#,1,1,0,0,0
hurricane,2,season,iid,#,#,#,1,1,0,0,0
georg,2,agricola,speyer,#,#,#,1,1,0,0,0
agitated,2,to,or,#,#,#,1,1,0,0,0
flawed,2,in,because,#,#,#,1,1,0,0,0
widower,2,who,devastated,#,#,#,1,1,0,0,0
hendrik,2,bibault,i,#,#,#,1,1,0,0,0
reflecting,2,the,his,#,#,#,1,1,0,0,0
svante,2,arrhenius,#,#,#,#,2,0,0,0,0
casa,2,milà,martí,#,#,#,1,1,0,0,0
lobbying,2,efforts,prime,#,#,#,1,1,0,0,0
reply,2,to,in,#,#,#,1,1,0,0,0
stepping,2,down,#,#,#,#,2,0,0,0,0
projectile,2,for,#,#,#,#,1,0,0,0,0
arriving,2,tcp,on,#,#,#,1,1,0,0,0
tcp,2,packets,connection,#,#,#,1,1,0,0,0
tickets,2,to,purchased,#,#,#,1,1,0,0,0
mathematician,2,who,pierre,#,#,#,1,1,0,0,0
clips,2,were,of,#,#,#,1,1,0,0,0
bold,2,capital,#,#,#,#,1,0,0,0,0
abc,2,classic,changing,#,#,#,1,1,0,0,0
emirates,2,stadium,#,#,#,#,1,0,0,0,0
requisite,2,factors,chemical,#,#,#,1,1,0,0,0
logarithm,2,of,is,#,#,#,1,1,0,0,0
declares,2,they,#,#,#,#,1,0,0,0,0
fm,2,and,systems,#,#,#,1,1,0,0,0
ambrose,2,took,#,#,#,#,1,0,0,0,0
dwight,2,was,d,#,#,#,1,1,0,0,0
import,2,and,#,#,#,#,2,0,0,0,0
filmmaker,2,from,stanley,#,#,#,1,1,0,0,0
np,2,problem,as,#,#,#,1,1,0,0,0
deco,2,architecture,skyscrapers,#,#,#,1,1,0,0,0
salem,2,proposed,further,#,#,#,1,1,0,0,0
revived,2,in,until,#,#,#,1,1,0,0,0
shirt,2,during,#,#,#,#,1,0,0,0,0
hans,2,kollhoff,von,#,#,#,1,1,0,0,0
escalation,2,clauses,in,#,#,#,1,1,0,0,0
nasser,2,surrender,and,#,#,#,1,1,0,0,0
substituted,2,letter,for,#,#,#,1,1,0,0,0
berkeley,2,#,#,#,#,#,0,0,0,0,0
federalism,2,to,#,#,#,#,1,0,0,0,0
annotated,2,english,bibliography,#,#,#,1,1,0,0,0
sociology,2,vol,#,#,#,#,1,0,0,0,0
grotesque,2,et,parody,#,#,#,1,1,0,0,0
vulgar,2,and,#,#,#,#,1,0,0,0,0
electrically,2,from,powered,#,#,#,1,1,0,0,0
unhealthy,2,odor,food,#,#,#,1,1,0,0,0
weigh,2,less,from,#,#,#,1,1,0,0,0
dearest,2,darling,of,#,#,#,1,1,0,0,0
examinations,2,as,normally,#,#,#,1,1,0,0,0
zoom,2,lens,just,#,#,#,1,1,0,0,0
earnings,2,substantially,growth,#,#,#,1,1,0,0,0
oven,2,does,becomes,#,#,#,1,1,0,0,0
pose,2,this,as,#,#,#,1,1,0,0,0
howell,2,of,#,#,#,#,1,0,0,0,0
maurice,2,jones,#,#,#,#,1,0,0,0,0
concorde,2,was,final,#,#,#,1,1,0,0,0
technologically,2,advanced,#,#,#,#,1,0,0,0,0
terror,2,was,#,#,#,#,1,0,0,0,0
hatred,2,and,#,#,#,#,2,0,0,0,0
semitones,2,above,between,#,#,#,1,1,0,0,0
relocation,2,under,center,#,#,#,1,1,0,0,0
chassis,2,of,#,#,#,#,1,0,0,0,0
disks,2,in,#,#,#,#,1,0,0,0,0
pretoria,2,high,#,#,#,#,1,0,0,0,0
managerial,2,skills,training,#,#,#,1,1,0,0,0
regained,2,control,with,#,#,#,1,1,0,0,0
jagan,2,demonstrated,and,#,#,#,1,1,0,0,0
childless,2,or,women,#,#,#,1,1,0,0,0
alloys,2,of,#,#,#,#,1,0,0,0,0
peirce,2,on,edition,#,#,#,1,1,0,0,0
pillar,2,which,cells,#,#,#,1,1,0,0,0
prayers,2,in,#,#,#,#,1,0,0,0,0
punic,2,in,#,#,#,#,1,0,0,0,0
metallurgy,2,of,#,#,#,#,1,0,0,0,0
gospels,2,are,of,#,#,#,1,1,0,0,0
autonomously,2,recover,in,#,#,#,1,1,0,0,0
facades,2,and,#,#,#,#,1,0,0,0,0
satiric,2,intent,comedy,#,#,#,1,1,0,0,0
clown,2,nose,#,#,#,#,1,0,0,0,0
meld,2,after,first,#,#,#,1,1,0,0,0
roofs,2,are,of,#,#,#,1,1,0,0,0
exhibited,2,some,totalitarian,#,#,#,1,1,0,0,0
gardner,2,could,#,#,#,#,1,0,0,0,0
bourgeois,2,left,success,#,#,#,1,1,0,0,0
tagalog,2,conversation,phrases,#,#,#,1,1,0,0,0
cryptography,2,protocols,#,#,#,#,1,0,0,0,0
movable,2,printing,metal,#,#,#,1,1,0,0,0
encrypted,2,traffic,#,#,#,#,1,0,0,0,0
seizure,2,of,#,#,#,#,2,0,0,0,0
sinatra,2,wanted,as,#,#,#,1,1,0,0,0
afterward,2,and,#,#,#,#,1,0,0,0,0
convent,2,in,was,#,#,#,1,1,0,0,0
exceedingly,2,rare,weak,#,#,#,1,1,0,0,0
arrangements,2,for,allow,#,#,#,1,1,0,0,0
matisse,2,sometimes,was,#,#,#,1,1,0,0,0
borg,2,walked,fighting,#,#,#,1,1,0,0,0
soviets,2,abandoned,a,#,#,#,1,1,0,0,0
huxley,2,died,had,#,#,#,1,1,0,0,0
grouped,2,into,and,#,#,#,1,1,0,0,0
hampered,2,only,with,#,#,#,1,1,0,0,0
innate,2,sense,ideas,#,#,#,1,1,0,0,0
instantly,2,apologized,upon,#,#,#,1,1,0,0,0
contentious,2,because,marriage,#,#,#,1,1,0,0,0
apologized,2,to,#,#,#,#,2,0,0,0,0
canary,2,wharf,islands,#,#,#,1,1,0,0,0
nursing,2,degree,contributions,#,#,#,1,1,0,0,0
mayo,2,clinic,is,#,#,#,1,1,0,0,0
wharf,2,as,owner,#,#,#,1,1,0,0,0
fights,2,is,#,#,#,#,1,0,0,0,0
deputies,2,of,from,#,#,#,1,1,0,0,0
landowners,2,and,#,#,#,#,2,0,0,0,0
payload,2,is,size,#,#,#,1,1,0,0,0
holders,2,of,#,#,#,#,1,0,0,0,0
straw,2,or,basket,#,#,#,1,1,0,0,0
rainbow,2,crystals,#,#,#,#,1,0,0,0,0
comparatively,2,low,high,#,#,#,1,1,0,0,0
brandt,2,and,married,#,#,#,1,1,0,0,0
decree,2,of,#,#,#,#,1,0,0,0,0
satisfied,2,with,#,#,#,#,1,0,0,0,0
parade,2,and,floats,#,#,#,1,1,0,0,0
banded,2,together,structure,#,#,#,1,1,0,0,0
illustration,2,from,#,#,#,#,1,0,0,0,0
sac,2,and,#,#,#,#,1,0,0,0,0
vanilla,2,grown,sky,#,#,#,1,1,0,0,0
pan,2,label,hannian,#,#,#,1,1,0,0,0
macintosh,2,computers,#,#,#,#,2,0,0,0,0
fees,2,for,charged,#,#,#,1,1,0,0,0
ninety,2,percent,#,#,#,#,1,0,0,0,0
disruption,2,of,in,#,#,#,1,1,0,0,0
circadian,2,clockwork,timing,#,#,#,1,1,0,0,0
misalignment,2,of,#,#,#,#,1,0,0,0,0
eifel,2,mountains,#,#,#,#,1,0,0,0,0
statutes,2,for,could,#,#,#,1,1,0,0,0
gently,2,sloped,#,#,#,#,1,0,0,0,0
convection,2,zone,caused,#,#,#,1,1,0,0,0
fraser,2,that,#,#,#,#,1,0,0,0,0
convoys,2,escorted,#,#,#,#,1,0,0,0,0
johannes,2,death,gutenberg,#,#,#,1,1,0,0,0
citadel,2,in,was,#,#,#,1,1,0,0,0
snail,2,to,is,#,#,#,1,1,0,0,0
rat,2,is,#,#,#,#,1,0,0,0,0
abraham,2,van,lincoln,#,#,#,1,1,0,0,0
vectors,2,would,have,#,#,#,1,1,0,0,0
makers,2,of,have,#,#,#,1,1,0,0,0
hansen,2,in,#,#,#,#,1,0,0,0,0
buren,2,in,attracted,#,#,#,1,1,0,0,0
junta,2,of,relinquished,#,#,#,1,1,0,0,0
burma,2,is,has,#,#,#,1,1,0,0,0
cracked,2,ribs,and,#,#,#,1,1,0,0,0
asphalt,2,by,bitumen,#,#,#,1,1,0,0,0
forearm,2,when,#,#,#,#,1,0,0,0,0
keating,2,was,he,#,#,#,1,1,0,0,0
champlain,2,in,by,#,#,#,1,1,0,0,0
kingston,2,was,#,#,#,#,1,0,0,0,0
yellowstone,1,national,#,#,#,#,1,0,0,0,0
prickles,1,that,#,#,#,#,1,0,0,0,0
voigt,1,#,#,#,#,#,0,0,0,0,0
phospholipids,1,#,#,#,#,#,0,0,0,0,0
harmonicas,1,#,#,#,#,#,0,0,0,0,0
marci,1,sent,#,#,#,#,1,0,0,0,0
dividers,1,between,#,#,#,#,1,0,0,0,0
unsuccessfully,1,against,#,#,#,#,1,0,0,0,0
shrink,1,over,#,#,#,#,1,0,0,0,0
quicker,1,check,#,#,#,#,1,0,0,0,0
armored,1,brigade,#,#,#,#,1,0,0,0,0
cimarrones,1,joined,#,#,#,#,1,0,0,0,0
disclosed,1,before,#,#,#,#,1,0,0,0,0
joinery,1,wood,#,#,#,#,1,0,0,0,0
kircher,1,#,#,#,#,#,0,0,0,0,0
mahogany,1,rapidly,#,#,#,#,1,0,0,0,0
boac,1,flight,#,#,#,#,1,0,0,0,0
crap,1,bets,#,#,#,#,1,0,0,0,0
vernon,1,said,#,#,#,#,1,0,0,0,0
servitude,1,#,#,#,#,#,0,0,0,0,0
donnedieu,1,de,#,#,#,#,1,0,0,0,0
sde,1,dov,#,#,#,#,1,0,0,0,0
dov,1,as,#,#,#,#,1,0,0,0,0
tel,1,aviv,#,#,#,#,1,0,0,0,0
aviv,1,#,#,#,#,#,0,0,0,0,0
singapore,1,#,#,#,#,#,0,0,0,0,0
giac,1,on,#,#,#,#,1,0,0,0,0
isles,1,and,#,#,#,#,1,0,0,0,0
annamite,1,transferring,#,#,#,#,1,0,0,0,0
transferring,1,her,#,#,#,#,1,0,0,0,0
theologians,1,who,#,#,#,#,1,0,0,0,0
gloire,1,#,#,#,#,#,0,0,0,0,0
dazzler,1,was,#,#,#,#,1,0,0,0,0
stokes,1,theory,#,#,#,#,1,0,0,0,0
furnishings,1,customizable,#,#,#,#,1,0,0,0,0
customizable,1,in,#,#,#,#,1,0,0,0,0
vabres,1,and,#,#,#,#,1,0,0,0,0
abruzzo,1,chamois,#,#,#,#,1,0,0,0,0
suggestion,1,of,#,#,#,#,1,0,0,0,0
thorkildsen,1,were,#,#,#,#,1,0,0,0,0
tex,1,#,#,#,#,#,0,0,0,0,0
xml,1,structuring,#,#,#,#,1,0,0,0,0
structuring,1,promises,#,#,#,#,1,0,0,0,0
onboard,1,computer,#,#,#,#,1,0,0,0,0
insurer,1,will,#,#,#,#,1,0,0,0,0
galactus,1,ship,#,#,#,#,1,0,0,0,0
frantically,1,began,#,#,#,#,1,0,0,0,0
scribbling,1,down,#,#,#,#,1,0,0,0,0
algerian,1,armoured,#,#,#,#,1,0,0,0,0
phoning,1,for,#,#,#,#,1,0,0,0,0
browsers,1,and,#,#,#,#,1,0,0,0,0
facilitates,1,an,#,#,#,#,1,0,0,0,0
collapses,1,on,#,#,#,#,1,0,0,0,0
brighteners,1,have,#,#,#,#,1,0,0,0,0
biollante,1,disintegrates,#,#,#,#,1,0,0,0,0
disintegrates,1,and,#,#,#,#,1,0,0,0,0
spores,1,float,#,#,#,#,1,0,0,0,0
float,1,to,#,#,#,#,1,0,0,0,0
conjugation,1,and,#,#,#,#,1,0,0,0,0
expansive,1,city,#,#,#,#,1,0,0,0,0
aromaticity,1,#,#,#,#,#,0,0,0,0,0
acoustics,1,the,#,#,#,#,1,0,0,0,0
underwriting,1,process,#,#,#,#,1,0,0,0,0
preach,1,regardless,#,#,#,#,1,0,0,0,0
habibullah,1,was,#,#,#,#,1,0,0,0,0
tenochtitlan,1,#,#,#,#,#,0,0,0,0,0
abdur,1,rahman,#,#,#,#,1,0,0,0,0
rahman,1,#,#,#,#,#,0,0,0,0,0
polyandry,1,#,#,#,#,#,0,0,0,0,0
rut,1,hansen,#,#,#,#,1,0,0,0,0
helmholtz,1,corner,#,#,#,#,1,0,0,0,0
milà,1,caused,#,#,#,#,1,0,0,0,0
occupies,1,rank,#,#,#,#,1,0,0,0,0
carbonized,1,layer,#,#,#,#,1,0,0,0,0
resets,1,and,#,#,#,#,1,0,0,0,0
beaumont,1,#,#,#,#,#,0,0,0,0,0
venus,1,#,#,#,#,#,0,0,0,0,0
directorial,1,style,#,#,#,#,1,0,0,0,0
jupiter,1,at,#,#,#,#,1,0,0,0,0
terrax,1,unconscious,#,#,#,#,1,0,0,0,0
stealth,1,elements,#,#,#,#,1,0,0,0,0
chamois,1,#,#,#,#,#,0,0,0,0,0
apical,1,complex,#,#,#,#,1,0,0,0,0
fluorocarbon,1,when,#,#,#,#,1,0,0,0,0
baits,1,to,#,#,#,#,1,0,0,0,0
loanwords,1,#,#,#,#,#,0,0,0,0,0
sinkers,1,#,#,#,#,#,0,0,0,0,0
granules,1,#,#,#,#,#,0,0,0,0,0
reidar,1,conradi,#,#,#,#,1,0,0,0,0
parking,1,orbit,#,#,#,#,1,0,0,0,0
conradi,1,#,#,#,#,#,0,0,0,0,0
dennis,1,#,#,#,#,#,0,0,0,0,0
anguillian,1,society,#,#,#,#,1,0,0,0,0
anguish,1,and,#,#,#,#,1,0,0,0,0
sidewalk,1,#,#,#,#,#,0,0,0,0,0
respecting,1,the,#,#,#,#,1,0,0,0,0
gladness,1,and,#,#,#,#,1,0,0,0,0
defy,1,the,#,#,#,#,1,0,0,0,0
pietà,1,#,#,#,#,#,0,0,0,0,0
burgundy,1,#,#,#,#,#,0,0,0,0,0
mac,1,and,#,#,#,#,1,0,0,0,0
dee,1,getting,#,#,#,#,1,0,0,0,0
recensions,1,share,#,#,#,#,1,0,0,0,0
georgie,1,and,#,#,#,#,1,0,0,0,0
descriptor,1,#,#,#,#,#,0,0,0,0,0
sheik,1,sultan,#,#,#,#,1,0,0,0,0
cheesman,1,#,#,#,#,#,0,0,0,0,0
syndromes,1,of,#,#,#,#,1,0,0,0,0
taxi,1,#,#,#,#,#,0,0,0,0,0
puck,1,magazine,#,#,#,#,1,0,0,0,0
flaming,1,and,#,#,#,#,1,0,0,0,0
germanic,1,languages,#,#,#,#,1,0,0,0,0
jacksonville,1,in,#,#,#,#,1,0,0,0,0
raucous,1,intellectual,#,#,#,#,1,0,0,0,0
hegesias,1,wrote,#,#,#,#,1,0,0,0,0
attaining,1,of,#,#,#,#,1,0,0,0,0
terminological,1,distinction,#,#,#,#,1,0,0,0,0
iesg,1,for,#,#,#,#,1,0,0,0,0
bathymetry,1,#,#,#,#,#,0,0,0,0,0
expects,1,that,#,#,#,#,1,0,0,0,0
holager,1,#,#,#,#,#,0,0,0,0,0
schaefer,1,grant,#,#,#,#,1,0,0,0,0
buchanan,1,stressed,#,#,#,#,1,0,0,0,0
infra,1,or,#,#,#,#,1,0,0,0,0
reconnoitre,1,and,#,#,#,#,1,0,0,0,0
rukh,1,moved,#,#,#,#,1,0,0,0,0
huffing,1,from,#,#,#,#,1,0,0,0,0
herat,1,#,#,#,#,#,0,0,0,0,0
appreciation,1,and,#,#,#,#,1,0,0,0,0
binley,1,road,#,#,#,#,1,0,0,0,0
misinterpreted,1,them,#,#,#,#,1,0,0,0,0
holistic,1,approaches,#,#,#,#,1,0,0,0,0
slapped,1,davis,#,#,#,#,1,0,0,0,0
insolvent,1,individual,#,#,#,#,1,0,0,0,0
southside,1,johnny,#,#,#,#,1,0,0,0,0
plastered,1,on,#,#,#,#,1,0,0,0,0
knuckles,1,every,#,#,#,#,1,0,0,0,0
insurgency,1,by,#,#,#,#,1,0,0,0,0
henderson,1,field,#,#,#,#,1,0,0,0,0
