PredictEd Knowledge Map,Version,11,LTM
the,2974,canadian,cost,original,updates,platform,24,17,7,1,1
�meet�,1,for,#,#,#,#,1,0,0,0,0
committing,1,to,#,#,#,#,1,0,0,0,0
referenced,1,if,#,#,#,#,1,0,0,0,0
protocols,1,#,#,#,#,#,0,0,0,0,0
morning,1,#,#,#,#,#,0,0,0,0,0
janus,1,#,#,#,#,#,0,0,0,0,0
�rc,1,preceding,#,#,#,#,1,0,0,0,0
slowdown,1,in,#,#,#,#,1,0,0,0,0
console,1,his,#,#,#,#,1,0,0,0,0
adam�s,1,brother,#,#,#,#,1,0,0,0,0
consecutive,1,quarters,#,#,#,#,1,0,0,0,0
quarters,1,#,#,#,#,#,0,0,0,0,0
preceding,1,all,#,#,#,#,1,0,0,0,0
fireman,1,realized,#,#,#,#,1,0,0,0,0
apps,1,for,#,#,#,#,1,0,0,0,0
participated,1,in,#,#,#,#,1,0,0,0,0
panicked,1,#,#,#,#,#,0,0,0,0,0
problem�a,1,few,#,#,#,#,1,0,0,0,0
remains,1,very,#,#,#,#,1,0,0,0,0
geographically,1,dispersed,#,#,#,#,1,0,0,0,0
curtailed,1,#,#,#,#,#,0,0,0,0,0
sink,1,into,#,#,#,#,1,0,0,0,0
dispersed,1,members,#,#,#,#,1,0,0,0,0
electronically,1,in,#,#,#,#,1,0,0,0,0
batches,1,originating,#,#,#,#,1,0,0,0,0
originating,1,at,#,#,#,#,1,0,0,0,0
pursuing,1,a,#,#,#,#,1,0,0,0,0
investigators,1,determined,#,#,#,#,1,0,0,0,0
logistics,1,and,#,#,#,#,1,0,0,0,0
shipped,1,#,#,#,#,#,0,0,0,0,0
fault,1,#,#,#,#,#,0,0,0,0,0
duration,1,#,#,#,#,#,0,0,0,0,0
impossible,1,#,#,#,#,#,0,0,0,0,0
urls,1,listed,#,#,#,#,1,0,0,0,0
perrier,1,executives,#,#,#,#,1,0,0,0,0
severe,1,depression,#,#,#,#,1,0,0,0,0
vacuum,1,they�re,#,#,#,#,1,0,0,0,0
benzine,1,#,#,#,#,#,0,0,0,0,0
andrew,1,carnegie,#,#,#,#,1,0,0,0,0
favoured,1,j,#,#,#,#,1,0,0,0,0
possibly,1,put,#,#,#,#,1,0,0,0,0
carnegie,1,#,#,#,#,#,0,0,0,0,0
recall�of,1,all,#,#,#,#,1,0,0,0,0
adaptation,1,#,#,#,#,#,0,0,0,0,0
collectively,1,#,#,#,#,#,0,0,0,0,0
listening,1,#,#,#,#,#,0,0,0,0,0
�macro,1,environment�,#,#,#,#,1,0,0,0,0
showcasing,1,the,#,#,#,#,1,0,0,0,0
apologize,1,for,#,#,#,#,1,0,0,0,0
cnbc,1,#,#,#,#,#,0,0,0,0,0
opted,1,to,#,#,#,#,1,0,0,0,0
macroeconomics,1,#,#,#,#,#,0,0,0,0,0
reintroduced,1,in,#,#,#,#,1,0,0,0,0
essentially,1,the,#,#,#,#,1,0,0,0,0
academy,1,#,#,#,#,#,0,0,0,0,0
restore,1,the,#,#,#,#,1,0,0,0,0
applauded,1,for,#,#,#,#,1,0,0,0,0
inconvenience,1,#,#,#,#,#,0,0,0,0,0
he�d,1,simply,#,#,#,#,1,0,0,0,0
adhered,1,to,#,#,#,#,1,0,0,0,0
reportedly,1,#,#,#,#,#,0,0,0,0,0
obstacle,1,when,#,#,#,#,1,0,0,0,0
perpetrator,1,was,#,#,#,#,1,0,0,0,0
anxious,1,and,#,#,#,#,1,0,0,0,0
wondering,1,what,#,#,#,#,1,0,0,0,0
confronted,1,with,#,#,#,#,1,0,0,0,0
wish,1,to,#,#,#,#,1,0,0,0,0
here�which,1,happen,#,#,#,#,1,0,0,0,0
macro,1,model,#,#,#,#,1,0,0,0,0
seeking,1,work,#,#,#,#,1,0,0,0,0
recessionary,1,periods,#,#,#,#,1,0,0,0,0
decision�one,1,in,#,#,#,#,1,0,0,0,0
unmistakably,1,unethical,#,#,#,#,1,0,0,0,0
conversely,1,#,#,#,#,#,0,0,0,0,0
traces,1,the,#,#,#,#,1,0,0,0,0
player,1,#,#,#,#,#,0,0,0,0,0
badly,1,about,#,#,#,#,1,0,0,0,0
ashamed,1,to,#,#,#,#,1,0,0,0,0
embarrassed,1,if,#,#,#,#,1,0,0,0,0
drained,1,here�s,#,#,#,#,1,0,0,0,0
lays,1,out,#,#,#,#,1,0,0,0,0
icons,1,from,#,#,#,#,1,0,0,0,0
noun,1,project,#,#,#,#,1,0,0,0,0
anonymous,1,and,#,#,#,#,1,0,0,0,0
discouraged,1,by,#,#,#,#,1,0,0,0,0
involuntary,1,part,#,#,#,#,1,0,0,0,0
revisiting,1,johnson,#,#,#,#,1,0,0,0,0
awaiting,1,confirmation,#,#,#,#,1,0,0,0,0
confirmation,1,for,#,#,#,#,1,0,0,0,0
paints,1,a,#,#,#,#,1,0,0,0,0
remade,1,with,#,#,#,#,1,0,0,0,0
completely,1,accurate,#,#,#,#,1,0,0,0,0
f,1,strike,#,#,#,#,1,0,0,0,0
excited,1,to,#,#,#,#,1,0,0,0,0
nurses,1,and,#,#,#,#,1,0,0,0,0
mothers,1,and,#,#,#,#,1,0,0,0,0
fathers,1,and,#,#,#,#,1,0,0,0,0
�in,1,the,#,#,#,#,1,0,0,0,0
valley,1,#,#,#,#,#,0,0,0,0,0
happening,1,in,#,#,#,#,1,0,0,0,0
infants�,1,and,#,#,#,#,1,0,0,0,0
adults�,1,tylenol,#,#,#,#,1,0,0,0,0
peaks,1,or,#,#,#,#,1,0,0,0,0
benadryl,1,#,#,#,#,#,0,0,0,0,0
acuvue,1,trueye,#,#,#,#,1,0,0,0,0
trueye,1,contact,#,#,#,#,1,0,0,0,0
valleys,1,#,#,#,#,#,0,0,0,0,0
fighter,1,#,#,#,#,#,0,0,0,0,0
replacements,1,#,#,#,#,#,0,0,0,0,0
reduction,1,in,#,#,#,#,1,0,0,0,0
medicines,1,for,#,#,#,#,1,0,0,0,0
chooses,1,and,#,#,#,#,1,0,0,0,0
contaminated,1,with,#,#,#,#,1,0,0,0,0
dark,1,particles,#,#,#,#,1,0,0,0,0
particles,1,or,#,#,#,#,1,0,0,0,0
tiny,1,specks,#,#,#,#,1,0,0,0,0
specks,1,of,#,#,#,#,1,0,0,0,0
metal,1,contact,#,#,#,#,1,0,0,0,0
contained,1,a,#,#,#,#,1,0,0,0,0
acid,1,that,#,#,#,#,1,0,0,0,0
caused,1,stinging,#,#,#,#,1,0,0,0,0
stinging,1,or,#,#,#,#,1,0,0,0,0
inserted,1,in,#,#,#,#,1,0,0,0,0
eye,1,and,#,#,#,#,1,0,0,0,0
implants,1,that,#,#,#,#,1,0,0,0,0
undergo,1,a,#,#,#,#,1,0,0,0,0
manages,1,the,#,#,#,#,1,0,0,0,0
blunders,1,two,#,#,#,#,1,0,0,0,0
cook,1,and,#,#,#,#,1,0,0,0,0
contractor,1,lockheed,#,#,#,#,1,0,0,0,0
edited,1,the,#,#,#,#,1,0,0,0,0
colleen,1,goggins,#,#,#,#,1,0,0,0,0
adopters,1,#,#,#,#,#,0,0,0,0,0
weaken,1,the,#,#,#,#,1,0,0,0,0
invisible,1,and,#,#,#,#,1,0,0,0,0
absent,1,during,#,#,#,#,1,0,0,0,0
business�apple,1,inc,#,#,#,#,1,0,0,0,0
admitted,1,that,#,#,#,#,1,0,0,0,0
originated,1,#,#,#,#,#,0,0,0,0,0
prepares,1,us,#,#,#,#,1,0,0,0,0
excessive,1,cost,#,#,#,#,1,0,0,0,0
propensity,1,to,#,#,#,#,1,0,0,0,0
scientists,1,with,#,#,#,#,1,0,0,0,0
wanting,1,to,#,#,#,#,1,0,0,0,0
implicated,1,in,#,#,#,#,1,0,0,0,0
�has,1,become,#,#,#,#,1,0,0,0,0
packets,1,of,#,#,#,#,1,0,0,0,0
dissolve,1,correctly,#,#,#,#,1,0,0,0,0
inspection,1,agency,#,#,#,#,1,0,0,0,0
staked,1,the,#,#,#,#,1,0,0,0,0
secretly,1,buy,#,#,#,#,1,0,0,0,0
pack,1,of,#,#,#,#,1,0,0,0,0
�you,1,should,#,#,#,#,1,0,0,0,0
�act�,1,like,#,#,#,#,1,0,0,0,0
she�s,1,right,#,#,#,#,1,0,0,0,0
mention,1,of,#,#,#,#,1,0,0,0,0
appeared,1,before,#,#,#,#,1,0,0,0,0
figures,1,#,#,#,#,#,0,0,0,0,0
municipal,1,levels,#,#,#,#,1,0,0,0,0
�phantom,1,recall,#,#,#,#,1,0,0,0,0
testified,1,that,#,#,#,#,1,0,0,0,0
�no,1,knowledge,#,#,#,#,1,0,0,0,0
phantom,1,recall,#,#,#,#,1,0,0,0,0
testimony,1,to,#,#,#,#,1,0,0,0,0
reap,1,the,#,#,#,#,1,0,0,0,0
reform,1,#,#,#,#,#,0,0,0,0,0
adherence,1,#,#,#,#,#,0,0,0,0,0
refusing,1,to,#,#,#,#,1,0,0,0,0
preferences,1,for,#,#,#,#,1,0,0,0,0
favour,1,of,#,#,#,#,1,0,0,0,0
record,1,low,#,#,#,#,1,0,0,0,0
unethically,1,#,#,#,#,#,0,0,0,0,0
pressured,1,to,#,#,#,#,1,0,0,0,0
justifying,1,misconduct,#,#,#,#,1,0,0,0,0
deflationary,1,situation,#,#,#,#,1,0,0,0,0
rewards,1,associated,#,#,#,#,1,0,0,0,0
healthier,1,#,#,#,#,#,0,0,0,0,0
blatantly,1,immoral,#,#,#,#,1,0,0,0,0
gray,1,area,#,#,#,#,1,0,0,0,0
purchasers,1,believe,#,#,#,#,1,0,0,0,0
lied,1,to,#,#,#,#,1,0,0,0,0
it�ll,1,bring,#,#,#,#,1,0,0,0,0
i�ve,1,done,#,#,#,#,1,0,0,0,0
defer,1,making,#,#,#,#,1,0,0,0,0
unprecedented,1,global,#,#,#,#,1,0,0,0,0
succumbing,1,to,#,#,#,#,1,0,0,0,0
rationalization,1,always,#,#,#,#,1,0,0,0,0
condone,1,my,#,#,#,#,1,0,0,0,0
justification,1,rests,#,#,#,#,1,0,0,0,0
rests,1,on,#,#,#,#,1,0,0,0,0
fallacy,1,#,#,#,#,#,0,0,0,0,0
slowing,1,economic,#,#,#,#,1,0,0,0,0
ministry,1,of,#,#,#,#,1,0,0,0,0
thing�preparing,1,students,#,#,#,#,1,0,0,0,0
care�s,1,newsroom,#,#,#,#,1,0,0,0,0
tough,1,decision�,#,#,#,#,1,0,0,0,0
decision�,1,that,#,#,#,#,1,0,0,0,0
publicized,1,measure,#,#,#,#,1,0,0,0,0
approaching,1,a,#,#,#,#,1,0,0,0,0
newsroom,1,on,#,#,#,#,1,0,0,0,0
wait,1,#,#,#,#,#,0,0,0,0,0
trickier,1,#,#,#,#,#,0,0,0,0,0
pedal,1,to,#,#,#,#,1,0,0,0,0
reveals,1,that,#,#,#,#,1,0,0,0,0
posing,1,our,#,#,#,#,1,0,0,0,0
surely,1,be,#,#,#,#,1,0,0,0,0
hitting,1,the,#,#,#,#,1,0,0,0,0
brake,1,#,#,#,#,#,0,0,0,0,0
promotes,1,your,#,#,#,#,1,0,0,0,0
photograph,1,of,#,#,#,#,1,0,0,0,0
pro,1,operations,#,#,#,#,1,0,0,0,0
safeguard,1,the,#,#,#,#,1,0,0,0,0
bene,1,#,#,#,#,#,0,0,0,0,0
segagman,1,licensed,#,#,#,#,1,0,0,0,0
tablet,1,#,#,#,#,#,0,0,0,0,0
adapters,1,to,#,#,#,#,1,0,0,0,0
proper,1,mla,#,#,#,#,1,0,0,0,0
registers,1,the,#,#,#,#,1,0,0,0,0
archie,1,carroll�s,#,#,#,#,1,0,0,0,0
is�the,1,percentage,#,#,#,#,1,0,0,0,0
calculator,1,https,#,#,#,#,1,0,0,0,0
bankofcanada,1,ca,#,#,#,#,1,0,0,0,0
look�,1,#,#,#,#,#,0,0,0,0,0
excerpts,1,from,#,#,#,#,1,0,0,0,0
theatres,1,�,#,#,#,#,1,0,0,0,0
thorough,1,overview,#,#,#,#,1,0,0,0,0
older,1,neighbour,#,#,#,#,1,0,0,0,0
era,1,of,#,#,#,#,1,0,0,0,0
marked,1,by,#,#,#,#,1,0,0,0,0
neighbour,1,what,#,#,#,#,1,0,0,0,0
calories,1,for,#,#,#,#,1,0,0,0,0
flourished,1,while,#,#,#,#,1,0,0,0,0
landmark,1,book,#,#,#,#,1,0,0,0,0
businessman,1,in,#,#,#,#,1,0,0,0,0
forecasting,1,#,#,#,#,#,0,0,0,0,0
proceeded,1,from,#,#,#,#,1,0,0,0,0
belief,1,that,#,#,#,#,1,0,0,0,0
mla,1,citation,#,#,#,#,1,0,0,0,0
touched,1,the,#,#,#,#,1,0,0,0,0
failed,1,how,#,#,#,#,1,0,0,0,0
tags,1,#,#,#,#,#,0,0,0,0,0
businessmen,1,reasonably,#,#,#,#,1,0,0,0,0
xi,1,as,#,#,#,#,1,0,0,0,0
chrysler,1,chairman,#,#,#,#,1,0,0,0,0
forecast,1,future,#,#,#,#,1,0,0,0,0
writings,1,#,#,#,#,#,0,0,0,0,0
volleyball,1,team,#,#,#,#,1,0,0,0,0
lee,1,iacocca,#,#,#,#,1,0,0,0,0
countless,1,business,#,#,#,#,1,0,0,0,0
transform,1,itself,#,#,#,#,1,0,0,0,0
iacocca,1,�a,#,#,#,#,1,0,0,0,0
writers,1,as,#,#,#,#,1,0,0,0,0
keith,1,davis,#,#,#,#,1,0,0,0,0
davis,1,#,#,#,#,#,0,0,0,0,0
joseph,1,mcguire,#,#,#,#,1,0,0,0,0
mcguire,1,#,#,#,#,#,0,0,0,0,0
adolph,1,berle,#,#,#,#,1,0,0,0,0
berle,1,#,#,#,#,#,0,0,0,0,0
frederick,1,#,#,#,#,#,0,0,0,0,0
clarence,1,walton,#,#,#,#,1,0,0,0,0
overwhelming,1,task,#,#,#,#,1,0,0,0,0
styrofoam,1,containers,#,#,#,#,1,0,0,0,0
remained,1,out,#,#,#,#,1,0,0,0,0
refinements,1,and,#,#,#,#,1,0,0,0,0
applications,1,came,#,#,#,#,1,0,0,0,0
infer,1,that,#,#,#,#,1,0,0,0,0
women�s,1,movements,#,#,#,#,1,0,0,0,0
dozens,1,of,#,#,#,#,1,0,0,0,0
arisen,1,since,#,#,#,#,1,0,0,0,0
dahlsrud,1,identified,#,#,#,#,1,0,0,0,0
analyzed,1,#,#,#,#,#,0,0,0,0,0
containers,1,#,#,#,#,#,0,0,0,0,0
constructs,1,of,#,#,#,#,1,0,0,0,0
bankrupt,1,firm,#,#,#,#,1,0,0,0,0
conscious,1,of,#,#,#,#,1,0,0,0,0
branches,1,#,#,#,#,#,0,0,0,0,0
turkey,1,#,#,#,#,#,0,0,0,0,0
economy�,1,labour,#,#,#,#,1,0,0,0,0
dr,1,#,#,#,#,#,0,0,0,0,0
wayne,1,visser,#,#,#,#,1,0,0,0,0
visser,1,has,#,#,#,#,1,0,0,0,0
csr��,1,#,#,#,#,#,0,0,0,0,0
chose,1,not,#,#,#,#,1,0,0,0,0
outlook,1,for,#,#,#,#,1,0,0,0,0
searches,1,for,#,#,#,#,1,0,0,0,0
variations,1,and,#,#,#,#,1,0,0,0,0
reproductions,1,of,#,#,#,#,1,0,0,0,0
conclude,1,that,#,#,#,#,1,0,0,0,0
citations,1,of,#,#,#,#,1,0,0,0,0
indicated,1,there,#,#,#,#,1,0,0,0,0
scholar,1,#,#,#,#,#,0,0,0,0,0
commentary,1,is,#,#,#,#,1,0,0,0,0
elaborate,1,on,#,#,#,#,1,0,0,0,0
burn,1,fossil,#,#,#,#,1,0,0,0,0
clarified,1,when,#,#,#,#,1,0,0,0,0
ensuing,1,discussion,#,#,#,#,1,0,0,0,0
fossil,1,fuels,#,#,#,#,1,0,0,0,0
comprise,1,carroll�s,#,#,#,#,1,0,0,0,0
fuels,1,#,#,#,#,#,0,0,0,0,0
constructed,1,#,#,#,#,#,0,0,0,0,0
colleagues�,1,#,#,#,#,#,0,0,0,0,0
leaf,1,#,#,#,#,#,0,0,0,0,0
encompasses,1,the,#,#,#,#,1,0,0,0,0
paychecks,1,#,#,#,#,#,0,0,0,0,0
delineate,1,in,#,#,#,#,1,0,0,0,0
tesla,1,have,#,#,#,#,1,0,0,0,0
characterize,1,the,#,#,#,#,1,0,0,0,0
businesses�,1,responsibilities,#,#,#,#,1,0,0,0,0
construct�s,1,content,#,#,#,#,1,0,0,0,0
confirmed,1,in,#,#,#,#,1,0,0,0,0
macintosh,1,#,#,#,#,#,0,0,0,0,0
statistic�which,1,tells,#,#,#,#,1,0,0,0,0
empirically,1,interrelated,#,#,#,#,1,0,0,0,0
sixty,1,of,#,#,#,#,1,0,0,0,0
conceptually,1,independent,#,#,#,#,1,0,0,0,0
built�indicates,1,that,#,#,#,#,1,0,0,0,0
weights,1,of,#,#,#,#,1,0,0,0,0
depicted,1,by,#,#,#,#,1,0,0,0,0
approximated,1,the,#,#,#,#,1,0,0,0,0
surveyed,1,placed,#,#,#,#,1,0,0,0,0
components�economic,1,#,#,#,#,#,0,0,0,0,0
aupperle�s,1,instrument,#,#,#,#,1,0,0,0,0
distinctiveness,1,and,#,#,#,#,1,0,0,0,0
usefulness,1,in,#,#,#,#,1,0,0,0,0
empirical,1,research,#,#,#,#,1,0,0,0,0
compound,1,annual,#,#,#,#,1,0,0,0,0
furniture,1,and,#,#,#,#,1,0,0,0,0
wildly,1,popular,#,#,#,#,1,0,0,0,0
pages,1,#,#,#,#,#,0,0,0,0,0
payroll,1,employment,#,#,#,#,1,0,0,0,0
citation,1,style,#,#,#,#,1,0,0,0,0
exercised,1,by,#,#,#,#,1,0,0,0,0
incentivize,1,owners,#,#,#,#,1,0,0,0,0
rob,1,can,#,#,#,#,1,0,0,0,0
origins,1,#,#,#,#,#,0,0,0,0,0
desires,1,#,#,#,#,#,0,0,0,0,0
inducement,1,#,#,#,#,#,0,0,0,0,0
hiten,1,licensed,#,#,#,#,1,0,0,0,0
reinvested,1,back,#,#,#,#,1,0,0,0,0
motivators,1,for,#,#,#,#,1,0,0,0,0
majors,1,found,#,#,#,#,1,0,0,0,0
careers,1,of,#,#,#,#,1,0,0,0,0
iii,1,#,#,#,#,#,0,0,0,0,0
borrowers,1,have,#,#,#,#,1,0,0,0,0
augmenting,1,the,#,#,#,#,1,0,0,0,0
hypercompetitive,1,global,#,#,#,#,1,0,0,0,0
selective,1,in,#,#,#,#,1,0,0,0,0
urgent,1,topics,#,#,#,#,1,0,0,0,0
�tighter��more,1,expensive,#,#,#,#,1,0,0,0,0
sphere,1,go,#,#,#,#,1,0,0,0,0
incumbent,1,upon,#,#,#,#,1,0,0,0,0
moot,1,considerations,#,#,#,#,1,0,0,0,0
wiliness,1,to,#,#,#,#,1,0,0,0,0
baseline,1,requirement,#,#,#,#,1,0,0,0,0
sanctioned,1,businesses,#,#,#,#,1,0,0,0,0
borrow�demand,1,for,#,#,#,#,1,0,0,0,0
philosophies,1,of,#,#,#,#,1,0,0,0,0
�codified,1,ethics�,#,#,#,#,1,0,0,0,0
ethics�,1,#,#,#,#,#,0,0,0,0,0
articulate,1,fundamental,#,#,#,#,1,0,0,0,0
notions,1,of,#,#,#,#,1,0,0,0,0
calculated,1,risks,#,#,#,#,1,0,0,0,0
candidates,1,to,#,#,#,#,1,0,0,0,0
conclusions,1,about,#,#,#,#,1,0,0,0,0
lend,1,it,#,#,#,#,1,0,0,0,0
�easy,1,�,#,#,#,#,1,0,0,0,0
occupy,1,an,#,#,#,#,1,0,0,0,0
escape,1,or,#,#,#,#,1,0,0,0,0
propel,1,it,#,#,#,#,1,0,0,0,0
powers,1,of,#,#,#,#,1,0,0,0,0
normative,1,expectations,#,#,#,#,1,0,0,0,0
sufficient,1,#,#,#,#,#,0,0,0,0,0
derail,1,#,#,#,#,#,0,0,0,0,0
economy�the,1,total,#,#,#,#,1,0,0,0,0
hands,1,of,#,#,#,#,1,0,0,0,0
�inability,1,to,#,#,#,#,1,0,0,0,0
nonetheless,1,#,#,#,#,#,0,0,0,0,0
instrumental,1,in,#,#,#,#,1,0,0,0,0
�spirit�,1,of,#,#,#,#,1,0,0,0,0
saving,1,students,#,#,#,#,1,0,0,0,0
honor,1,what,#,#,#,#,1,0,0,0,0
attributed,1,the,#,#,#,#,1,0,0,0,0
�lack,1,of,#,#,#,#,1,0,0,0,0
tricky,1,#,#,#,#,#,0,0,0,0,0
eases,1,#,#,#,#,#,0,0,0,0,0
destruction,1,and,#,#,#,#,1,0,0,0,0
essence,1,#,#,#,#,#,0,0,0,0,0
contain,1,a,#,#,#,#,1,0,0,0,0
hinges,1,upon,#,#,#,#,1,0,0,0,0
mandate,1,society,#,#,#,#,1,0,0,0,0
onto,1,its,#,#,#,#,1,0,0,0,0
mores,1,and,#,#,#,#,1,0,0,0,0
institutional,1,colours,#,#,#,#,1,0,0,0,0
respecting,1,new,#,#,#,#,1,0,0,0,0
compromised,1,in,#,#,#,#,1,0,0,0,0
openly,1,licensed,#,#,#,#,1,0,0,0,0
overlay,1,to,#,#,#,#,1,0,0,0,0
nc,1,sa,#,#,#,#,1,0,0,0,0
justice,1,#,#,#,#,#,0,0,0,0,0
utilitarianism,1,that,#,#,#,#,1,0,0,0,0
inform,1,and,#,#,#,#,1,0,0,0,0
embraces,1,business�s,#,#,#,#,1,0,0,0,0
issuance,1,of,#,#,#,#,1,0,0,0,0
treasury,1,bonds,#,#,#,#,1,0,0,0,0
literal,1,sense,#,#,#,#,1,0,0,0,0
bonds,1,#,#,#,#,#,0,0,0,0,0
assigning,1,tasks,#,#,#,#,1,0,0,0,0
guided,1,by,#,#,#,#,1,0,0,0,0
mandated,1,#,#,#,#,#,0,0,0,0,0
�give,1,back,#,#,#,#,1,0,0,0,0
�expectation�,1,aspect,#,#,#,#,1,0,0,0,0
citizenry,1,expects,#,#,#,#,1,0,0,0,0
colours,1,#,#,#,#,#,0,0,0,0,0
donations,1,#,#,#,#,#,0,0,0,0,0
volunteerism,1,by,#,#,#,#,1,0,0,0,0
contribution,1,to,#,#,#,#,1,0,0,0,0
altruistic,1,motivation,#,#,#,#,1,0,0,0,0
fonts,1,#,#,#,#,#,0,0,0,0,0
decides,1,to,#,#,#,#,1,0,0,0,0
augment,1,the,#,#,#,#,1,0,0,0,0
noble,1,or,#,#,#,#,1,0,0,0,0
nationaldebtclocks,1,org,#,#,#,#,1,0,0,0,0
�unethical�,1,based,#,#,#,#,1,0,0,0,0
patterns,1,or,#,#,#,#,1,0,0,0,0
debtclock,1,canada,#,#,#,#,1,0,0,0,0
consequence,1,#,#,#,#,#,0,0,0,0,0
hence,1,#,#,#,#,#,0,0,0,0,0
�corporate,1,citizenship,#,#,#,#,1,0,0,0,0
tech�s,1,pamplin,#,#,#,#,1,0,0,0,0
determines,1,what,#,#,#,#,1,0,0,0,0
lectures,1,at,#,#,#,#,1,0,0,0,0
�expected�,1,of,#,#,#,#,1,0,0,0,0
�expected,1,desired�,#,#,#,#,1,0,0,0,0
desired�,1,of,#,#,#,#,1,0,0,0,0
passes,1,what,#,#,#,#,1,0,0,0,0
hewlett,1,after,#,#,#,#,1,0,0,0,0
extracted,1,the,#,#,#,#,1,0,0,0,0
recast,1,it,#,#,#,#,1,0,0,0,0
block,1,nature,#,#,#,#,1,0,0,0,0
geometric,1,design,#,#,#,#,1,0,0,0,0
withstand,1,the,#,#,#,#,1,0,0,0,0
footings,1,of,#,#,#,#,1,0,0,0,0
edifice,1,#,#,#,#,#,0,0,0,0,0
premise,1,of,#,#,#,#,1,0,0,0,0
reaches,1,an,#,#,#,#,1,0,0,0,0
assigns,1,each,#,#,#,#,1,0,0,0,0
products�,1,products,#,#,#,#,1,0,0,0,0
conveying,1,the,#,#,#,#,1,0,0,0,0
nitsa,1,andres,#,#,#,#,1,0,0,0,0
mgt,1,#,#,#,#,#,0,0,0,0,0
multinationals,1,invest,#,#,#,#,1,0,0,0,0
imperative,1,to,#,#,#,#,1,0,0,0,0
interacts,1,#,#,#,#,#,0,0,0,0,0
connections,1,with,#,#,#,#,1,0,0,0,0
studying,1,the,#,#,#,#,1,0,0,0,0
atari,1,after,#,#,#,#,1,0,0,0,0
graduating,1,from,#,#,#,#,1,0,0,0,0
gantt,1,and,#,#,#,#,1,0,0,0,0
pilgrimage,1,to,#,#,#,#,1,0,0,0,0
wherein,1,the,#,#,#,#,1,0,0,0,0
bribery,1,#,#,#,#,#,0,0,0,0,0
football,1,team,#,#,#,#,1,0,0,0,0
sequential,1,#,#,#,#,#,0,0,0,0,0
michelle,1,grimes,#,#,#,#,1,0,0,0,0
positioning,1,or,#,#,#,#,1,0,0,0,0
ordering,1,of,#,#,#,#,1,0,0,0,0
strives,1,to,#,#,#,#,1,0,0,0,0
portray,1,the,#,#,#,#,1,0,0,0,0
representation,1,being,#,#,#,#,1,0,0,0,0
portrayed,1,#,#,#,#,#,0,0,0,0,0
concurrent,1,fulfillment,#,#,#,#,1,0,0,0,0
fulfillment,1,of,#,#,#,#,1,0,0,0,0
grimes,1,#,#,#,#,#,0,0,0,0,0
transforms,1,raw,#,#,#,#,1,0,0,0,0
enlightenment,1,#,#,#,#,#,0,0,0,0,0
author,1,stephen,#,#,#,#,1,0,0,0,0
varying,1,priorities,#,#,#,#,1,0,0,0,0
priorities,1,in,#,#,#,#,1,0,0,0,0
wozniak�s,1,�homebrew,#,#,#,#,1,0,0,0,0
�homebrew,1,computer,#,#,#,#,1,0,0,0,0
litigious,1,society,#,#,#,#,1,0,0,0,0
litigation,1,against,#,#,#,#,1,0,0,0,0
club�,1,meetings,#,#,#,#,1,0,0,0,0
lawsuits,1,are,#,#,#,#,1,0,0,0,0
exceeds,1,individual,#,#,#,#,1,0,0,0,0
overarch,1,into,#,#,#,#,1,0,0,0,0
generations,1,of,#,#,#,#,1,0,0,0,0
static,1,snapshot,#,#,#,#,1,0,0,0,0
dynamic,1,#,#,#,#,#,0,0,0,0,0
adaptable,1,framework,#,#,#,#,1,0,0,0,0
sits,1,on,#,#,#,#,1,0,0,0,0
rant,1,#,#,#,#,#,0,0,0,0,0
consideration,1,of,#,#,#,#,1,0,0,0,0
inseparable,1,from,#,#,#,#,1,0,0,0,0
�many,1,colleagues,#,#,#,#,1,0,0,0,0
redefined,1,as,#,#,#,#,1,0,0,0,0
advocated,1,corporate,#,#,#,#,1,0,0,0,0
intimate,1,nature,#,#,#,#,1,0,0,0,0
cotton,1,from,#,#,#,#,1,0,0,0,0
brilliant,1,man,#,#,#,#,1,0,0,0,0
emphasizes,1,csr,#,#,#,#,1,0,0,0,0
summit,1,conferences,#,#,#,#,1,0,0,0,0
conferences,1,integrates,#,#,#,#,1,0,0,0,0
integrates,1,these,#,#,#,#,1,0,0,0,0
sustainability�as,1,if,#,#,#,#,1,0,0,0,0
socially,1,responsible,#,#,#,#,1,0,0,0,0
news�s,1,reporter,#,#,#,#,1,0,0,0,0
reporter,1,#,#,#,#,#,0,0,0,0,0
undifferentiated,1,from,#,#,#,#,1,0,0,0,0
interchangeably,1,by,#,#,#,#,1,0,0,0,0
v,1,#,#,#,#,#,0,0,0,0,0
labourers,1,who,#,#,#,#,1,0,0,0,0
contributors,1,richard,#,#,#,#,1,0,0,0,0
distribute,1,them,#,#,#,#,1,0,0,0,0
boosters,1,#,#,#,#,#,0,0,0,0,0
charming,1,#,#,#,#,#,0,0,0,0,0
shauna,1,roch,#,#,#,#,1,0,0,0,0
perfection,1,was,#,#,#,#,1,0,0,0,0
tightly,1,controlled,#,#,#,#,1,0,0,0,0
rent,1,#,#,#,#,#,0,0,0,0,0
championship,1,because,#,#,#,#,1,0,0,0,0
boots,1,listen,#,#,#,#,1,0,0,0,0
beyonc�,1,#,#,#,#,#,0,0,0,0,0
pitbull,1,#,#,#,#,#,0,0,0,0,0
pilots,1,#,#,#,#,#,0,0,0,0,0
neighborhood,1,on,#,#,#,#,1,0,0,0,0
blistering,1,verbal,#,#,#,#,1,0,0,0,0
